Time,C1 True RMS (?),C1 AC RMS (?),Position,Strain
1022.1,0.029427741,0.029047872,3.820792053,0.003013359
1022.2,0.024560304,0.024094936,3.85613086,0.012290309
1022.3,0.020429734,0.019930851,3.911517498,0.026830105
1022.4,0.018413349,0.01780153,3.981817833,0.045284963
1022.5,0.018718412,0.017974048,4.060284457,0.065883591
1022.6,0.01889301,0.01818154,4.139275516,0.08661989
1022.7,0.019324512,0.018581707,4.210502091,0.105317899
1022.8,0.01985698,0.019285621,4.267383005,0.120249965
1022.9,0.02054603,0.020009218,4.304408361,0.129969658
1023,0.021087391,0.020589657,4.317562536,0.13342282
1023.1,0.021009112,0.020579009,4.306044647,0.130399207
1023.2,0.018977166,0.018446356,4.270752773,0.121134578
1023.3,0.015953011,0.015230248,4.215325258,0.106584051
1023.4,0.01269115,0.012015269,4.145032493,0.08813118
1023.5,0.009546487,0.008447505,4.066748755,0.067580563
1023.6,0.007756979,0.006310072,3.987623256,0.046808971
1023.7,0.006783193,0.004656408,3.916161109,0.028049121
1023.8,0.006408415,0.003795067,3.859260211,0.013111809
1023.9,0.006215789,0.003307427,3.822440148,0.003446008
1024,0.00544272,0.002858693,3.80922935,-2.2018E-05
1024.1,0.004911019,0.002615676,3.820835049,0.003024646
1024.2,0.004656828,0.002408514,3.856202924,0.012309227
1024.3,0.004576981,0.002326428,3.911537179,0.026835272
1024.4,0.004591808,0.002322185,3.981812382,0.045283532
1024.5,0.00449414,0.002347749,4.060321095,0.065893209
1024.6,0.004330923,0.002364818,4.13931609,0.086630541
1024.7,0.004803434,0.002472096,4.21044456,0.105302797
1024.8,0.005059272,0.002500135,4.267358176,0.120243447
1024.9,0.004772439,0.002440037,4.304382018,0.129962743
1025,0.004721942,0.002457778,4.317547699,0.133418925
1025.1,0.005020283,0.002561331,4.305987419,0.130384184
1025.2,0.005251774,0.002783698,4.270708868,0.121123052
1025.3,0.005338958,0.003084138,4.215320413,0.106582779
1025.4,0.006354193,0.004615546,4.145014931,0.08812657
1025.5,0.011312687,0.010449468,4.066697583,0.067567129
1025.6,0.015707443,0.015147773,3.987708037,0.046831227
1025.7,0.019551604,0.019111334,3.916180488,0.028054208
1025.8,0.02326841,0.022795891,3.859267478,0.013113717
1025.9,0.026916072,0.026547947,3.822450442,0.003448711
1026,0.028649393,0.028386034,3.809202402,-2.90923E-05
1026.1,0.027608104,0.027296904,3.820802651,0.003016141
1026.2,0.024380638,0.02394039,3.856051225,0.012269404
1026.3,0.020459257,0.019886199,3.911597132,0.02685101
1026.4,0.017297966,0.016622979,3.981860829,0.04529625
1026.5,0.016594668,0.01607443,4.060260536,0.065877311
1026.6,0.016576919,0.016126475,4.139208902,0.086602403
1026.7,0.01719526,0.016623703,4.210411859,0.105294212
1026.8,0.017682338,0.017045563,4.267317905,0.120232875
1026.9,0.018003671,0.017490066,4.30434538,0.129953125
1027,0.018880361,0.018301961,4.317499556,0.133406287
1027.1,0.018773595,0.018108159,4.305956232,0.130375997
1027.2,0.017857926,0.017210008,4.270661027,0.121110493
1027.3,0.01502146,0.014208946,4.215280748,0.106572366
1027.4,0.012606895,0.01168202,4.14497254,0.088115441
1027.5,0.009707684,0.008657363,4.066701216,0.067568083
1027.6,0.007301714,0.005942016,3.987580562,0.046797763
1027.7,0.006307594,0.004712048,3.916179277,0.02805389
1027.8,0.005028888,0.003441091,3.859292004,0.013120155
1027.9,0.004679589,0.002812546,3.822471638,0.003454275
1028,0.004372872,0.002600488,3.80904162,-7.13E-05
1028.1,0.004397865,0.002350295,3.813722172,0.001157413
1028.2,0.004173102,0.002278909,3.809504588,5.02359E-05
1028.3,0.003986938,0.002228086,3.808062694,-0.000328282
1028.4,0.003820229,0.002239984,3.808062694,-0.000328282
1028.4,0.004301612,0.002198315,3.808062694,-0.000328282
1028.5,0.004473138,0.002237387,3.823799682,0.003802905
1028.6,0.004057677,0.002287915,3.917054647,0.028283687
1028.7,0.003955515,0.002294571,4.028430479,0.057521459
1028.8,0.003893947,0.002339938,4.147648309,0.08881787
1028.9,0.003818629,0.002365207,4.248108201,0.115190049
1029,0.004057084,0.002331204,4.308558725,0.131059189
1029.1,0.004505603,0.002327621,4.315448143,0.132867761
1029.2,0.004426709,0.002676812,4.267597987,0.120306401
1029.3,0.004980978,0.003458729,4.175434585,0.09611217
1029.4,0.008493284,0.007546134,4.05889313,0.065518347
1029.5,0.013151713,0.01259805,3.942975424,0.035088267
1029.6,0.016638342,0.016203503,3.853627682,0.011633188
1029.7,0.020451391,0.020211253,3.809847348,0.000140215
1029.8,0.02325113,0.022971764,3.821639567,0.003235844
1029.9,0.025950206,0.025651916,3.885835926,0.02008832
1030,0.026062007,0.025744648,3.988700286,0.047091707
1030.1,0.023396005,0.023027212,4.108155202,0.078450356
1030.2,0.018525024,0.018023345,4.21767159,0.107199997
1030.3,0.015989957,0.015421371,4.293625044,0.127138881
1030.4,0.015020141,0.014401738,4.319149164,0.133839333
1030.5,0.015276855,0.01452287,4.288897256,0.125897768
1030.6,0.015386952,0.014639083,4.209785686,0.105129833
1030.7,0.015809512,0.014965193,4.098709921,0.075970833
1030.8,0.016543346,0.015656947,3.979598673,0.044702402
1030.9,0.01697515,0.016118739,3.878944087,0.018279112
1031,0.017248876,0.016453172,3.818265257,0.002350039
1031.1,0.016555235,0.015697841,3.811362517,0.000537969
1031.2,0.014784886,0.013912669,3.859155445,0.013084306
1031.3,0.012314629,0.011074112,3.951260105,0.037263116
1031.4,0.009504542,0.007949882,4.067920558,0.067888178
1031.5,0.007443276,0.0056387,4.183831299,0.09831643
1031.6,0.006531939,0.004369205,4.27306822,0.121742416
1031.7,0.005921698,0.00334064,4.316828267,0.133230064
1031.8,0.004984546,0.002680035,4.304883744,0.130094453
1031.9,0.005005368,0.002453811,4.240780039,0.1132663
1032,0.005251519,0.002419697,4.137902054,0.086259336
1032.1,0.004804684,0.002235994,4.018463791,0.054905059
1032.2,0.00520642,0.002272657,3.908936805,0.026152636
1032.3,0.005548281,0.002305552,3.832848609,0.00617838
1032.4,0.005669488,0.002303746,3.807530084,-0.0004681
1032.5,0.005276544,0.0022802,3.837858295,0.007493496
1032.6,0.005304641,0.002305974,3.916834821,0.02822598
1032.7,0.004850929,0.002216397,4.027782807,0.057351436
1032.8,0.004655229,0.002163155,4.147059077,0.088663188
1032.9,0.004827251,0.002230394,4.247488084,0.115027259
1033,0.004963664,0.002268713,4.307998561,0.130912138
1033.1,0.004935152,0.002355076,4.314933094,0.132732553
1033.2,0.005189531,0.002532162,4.267172262,0.120194642
1033.3,0.004974398,0.002931812,4.175073052,0.096017263
1033.4,0.007521939,0.006042356,4.058661191,0.06545746
1033.5,0.012077273,0.011220775,3.942918197,0.035073244
1033.6,0.015585861,0.014884933,3.853584382,0.011621822
1033.7,0.018458451,0.017898738,3.809962409,0.000170421
1033.8,0.021380891,0.020875456,3.822003219,0.003331308
1033.9,0.023840418,0.023267727,3.886073617,0.020150717
1034,0.024281849,0.023628482,3.988826852,0.047124933
1034.1,0.021663623,0.021084721,4.10808344,0.078431517
1034.2,0.017847253,0.017176901,4.217468114,0.107146582
1034.3,0.014291715,0.013695054,4.293277742,0.127047709
1034.4,0.013325025,0.012821016,4.318767344,0.1337391
1034.5,0.013504248,0.012883864,4.288594465,0.125818281
1034.6,0.014014383,0.013147877,4.209617334,0.105085638
1034.7,0.014437875,0.013554458,4.098847388,0.07600692
1034.8,0.014624874,0.013957594,3.979846054,0.044767343
1034.9,0.015149768,0.014408606,3.879315309,0.018376563
1035,0.015317044,0.014623789,3.818760321,0.00248
1035.1,0.014626639,0.013922803,3.812158253,0.000746862
1035.2,0.012952428,0.012148622,3.859750128,0.013240419
1035.3,0.010784669,0.009618669,3.951703392,0.037379486
1035.4,0.008066938,0.006808629,4.068047125,0.067921404
1035.5,0.006931682,0.005089193,4.183695951,0.098280899
1035.6,0.006140535,0.003801779,4.272752409,0.121659511
1035.7,0.005586295,0.003015434,4.316337139,0.133101135
1035.8,0.005175584,0.002572652,4.304488601,0.129990722
1035.9,0.004733859,0.002288172,4.24049057,0.11319031
1036,0.005026308,0.002255529,4.137890245,0.086256236
1036.1,0.005098539,0.002192328,4.018734789,0.0549762
1036.2,0.004726311,0.002094949,3.909471535,0.02629301
1036.3,0.004508054,0.002071483,3.833573492,0.006368672
1036.4,0.004424354,0.002073004,3.808325517,-0.000259287
1036.5,0.004454449,0.002119634,3.838514445,0.007665744
1036.6,0.004744967,0.002152076,3.917318076,0.028352841
1036.7,0.004971541,0.002190499,4.028074699,0.057428062
1036.8,0.005214235,0.002245935,4.147009116,0.088650072
1036.9,0.005469265,0.002316439,4.247215874,0.1149558
1037,0.004378636,0.00211993,4.307574956,0.130800935
1037.1,0.004858716,0.002306216,4.314555513,0.132633433
1037.2,0.005381893,0.002450957,4.266899144,0.120122944
1037.3,0.005742983,0.002934551,4.175031267,0.096006293
1037.4,0.007809056,0.005733501,4.058926739,0.06552717
1037.5,0.011492589,0.010138464,3.94342507,0.035206306
1037.6,0.014638855,0.013665064,3.854168165,0.011775073
1037.7,0.017515789,0.016605737,3.810710304,0.000366754
1037.8,0.020082151,0.019411518,3.822613042,0.003491395
1037.9,0.022220287,0.021659318,3.886526291,0.020269551
1038,0.022665831,0.022145749,3.989022153,0.047176202
1038.1,0.020495323,0.019942913,4.108086771,0.078432392
1038.2,0.016944906,0.016218067,4.217226789,0.10708323
1038.3,0.013318225,0.012496271,4.29291409,0.126952245
1038.4,0.012521311,0.011633417,4.318421556,0.133648325
1038.5,0.012569319,0.011723452,4.288260486,0.125730606
1038.6,0.012924711,0.01197816,4.209431117,0.105036753
1038.7,0.013210741,0.012325065,4.098889477,0.076017969
1038.8,0.013598385,0.01284309,3.980164591,0.044850963
1038.9,0.014135311,0.013285713,3.879789481,0.01850104
1039,0.014535224,0.013637796,3.819361363,0.002637782
1039.1,0.013790139,0.01295323,3.812633939,0.000871736
1039.2,0.012764478,0.011611983,3.860263965,0.013375309
1039.3,0.010532978,0.009113898,3.951903537,0.037432027
1039.4,0.00792091,0.006387407,4.06804985,0.067922119
1039.5,0.006761619,0.004907705,4.183538197,0.098239486
1039.6,0.005797873,0.003787646,4.27244235,0.121578116
1039.7,0.005213325,0.002929739,4.315991048,0.133010282
1039.8,0.004725885,0.002361231,4.304118287,0.129893509
1039.9,0.00460462,0.002182879,4.24024652,0.113126244
1040,0.004126905,0.002077264,4.137813941,0.086236205
1040.1,0.004406358,0.002087978,4.0189637,0.055036292
1040.2,0.004279334,0.002100835,3.909836399,0.026388792
1040.3,0.004355241,0.002057562,3.834063106,0.006497203
1040.4,0.004605839,0.002055628,3.808766079,-0.000143633
1040.5,0.004276782,0.002034149,3.838950767,0.007780285
1040.6,0.004539286,0.002085439,3.91756364,0.028417305
1040.7,0.004367335,0.002066919,4.028127687,0.057441972
1040.8,0.00446923,0.0020945,4.146931299,0.088629644
1040.9,0.004109655,0.00204996,4.246960015,0.114888634
1041,0.004027554,0.002068832,4.307221901,0.130708253
1041.1,0.004150982,0.002081829,4.314206394,0.132541784
1041.2,0.004254724,0.002142466,4.266599078,0.120044173
1041.3,0.004116313,0.002569878,4.174879266,0.095966391
1041.4,0.005358849,0.004350826,4.059000318,0.065546486
1041.5,0.010578866,0.010163251,3.943630363,0.035260198
1041.6,0.013510746,0.01315629,3.854596009,0.011887388
1041.7,0.016110636,0.015871788,3.811123615,0.000475254
1041.8,0.019204068,0.018899923,3.822992742,0.003591072
1041.9,0.021087568,0.020769553,3.886749751,0.020328212
1042,0.022382835,0.022123633,3.989162648,0.047213084
1042.1,0.020021293,0.019683082,4.10816913,0.078454012
1042.2,0.01643236,0.016053688,4.217041481,0.107034584
1042.3,0.012979493,0.012378138,4.29255619,0.126858291
1042.4,0.012024902,0.011329311,4.318071226,0.133556358
1042.5,0.011731038,0.011250899,4.287985854,0.125658512
1042.6,0.011904709,0.01146157,4.209249139,0.104988981
1042.7,0.012346229,0.01193604,4.098890385,0.076018207
1042.8,0.013068359,0.01262614,3.980314775,0.044890389
1042.9,0.013589407,0.013049938,3.880114073,0.01858625
1043,0.013997245,0.013483863,3.819741366,0.002737539
1043.1,0.013772535,0.013198088,3.813013337,0.000971333
1043.2,0.012519425,0.011911408,3.860518613,0.013442158
1043.3,0.010191634,0.009429715,3.952055236,0.03747185
1043.4,0.00782898,0.007025535,4.068055603,0.067923629
1043.5,0.005742011,0.004971108,4.183312617,0.098180268
1043.6,0.005021655,0.003767579,4.272188611,0.121511506
1043.7,0.004562596,0.002953053,4.315681292,0.132928966
1043.8,0.004066434,0.002450861,4.303854555,0.129824276
1043.9,0.003893509,0.002287112,4.240055459,0.113076087
1044,0.004000135,0.00216158,4.137743391,0.086217685
1044.1,0.003986148,0.002041775,4.01904515,0.055057674
1044.2,0.003788366,0.002002252,3.910058648,0.026447136
1044.3,0.003877278,0.002042434,3.834399204,0.006585434
1044.4,0.004203872,0.002018834,3.809080983,-6.09667E-05
1044.5,0.00403479,0.002040502,3.839053717,0.007807311
1044.6,0.004151473,0.002033863,3.917685968,0.028449418
1044.7,0.004469119,0.002125061,4.028197329,0.057460254
1044.8,0.004655323,0.002132527,4.146823202,0.088601267
1044.9,0.004460866,0.002164753,4.246749878,0.11483347
1045,0.00392718,0.002226189,4.306945755,0.130635761
1045.1,0.004223514,0.002329595,4.313906328,0.132463012
1045.2,0.004396294,0.002483851,4.266377434,0.119985988
1045.3,0.005258958,0.003849566,4.174753304,0.095933324
1045.4,0.013027525,0.01248213,4.05888556,0.06551636
1045.5,0.028712375,0.028393215,3.943723925,0.03528476
1045.6,0.029211712,0.028872378,3.854788887,0.011938022
1045.7,0.031083126,0.030800183,3.811404908,0.000549097
1045.8,0.033385057,0.03306766,3.823242848,0.003656729
1045.9,0.038834305,0.038603015,3.886893274,0.020365889
1046,0.047422206,0.047208559,3.989233502,0.047231684
1046.1,0.048524089,0.048351989,4.108043472,0.078421025
1046.2,0.04372912,0.043540511,4.216870706,0.106989753
1046.3,0.036843472,0.036618958,4.29236967,0.126809327
1046.4,0.032846909,0.03257864,4.317742092,0.133469956
1046.5,0.033474617,0.033179706,4.287700018,0.125583476
1046.6,0.034681288,0.034441493,4.209081393,0.104944946
1046.7,0.035982127,0.035769553,4.098705379,0.07596964
1046.8,0.037903878,0.037701667,3.98033264,0.044895079
1046.9,0.041520454,0.041294143,3.880266075,0.018626153
1047,0.044981257,0.044744117,3.819946962,0.002791511
1047.1,0.049070791,0.048877253,3.813191984,0.001018231
1047.2,0.053273754,0.053106447,3.860591283,0.013461235
1047.3,0.053713763,0.05350651,3.952115491,0.037487668
1047.4,0.04070597,0.040405572,4.068121612,0.067940958
1047.5,0.034434845,0.034034613,4.183272043,0.098169617
1047.6,0.028749513,0.028387769,4.271986951,0.121458568
1047.7,0.027011968,0.026616709,4.315402421,0.132855758
1047.8,0.028871826,0.028497544,4.303634729,0.129766568
1047.9,0.030438103,0.030094374,4.239879537,0.113029905
1048,0.035702269,0.035396429,4.137664665,0.086197018
1048.1,0.048800411,0.048564215,4.019037278,0.055055608
1048.2,0.053283821,0.05305238,3.91019884,0.026483938
1048.3,0.044025249,0.043727978,3.834585118,0.006634239
1048.4,0.04697996,0.046690573,3.809261144,-1.36718E-05
1048.5,0.048025939,0.047787613,3.839288986,0.007869073
1048.6,0.05205299,0.05181447,3.917771658,0.028471913
1048.7,0.044212406,0.043936709,4.028154938,0.057449126
1048.8,0.036002021,0.035645982,4.146673926,0.08856208
1048.9,0.029387154,0.029027811,4.246589096,0.114791262
1049,0.025925966,0.025461352,4.306727745,0.13057853
1049.1,0.027751863,0.027320938,4.313687409,0.132405543
1049.2,0.029894067,0.029491576,4.266204843,0.11994068
1049.3,0.032737934,0.032353957,4.174688507,0.095916314
1049.4,0.043544531,0.04324482,4.059047856,0.065558965
1049.5,0.054719186,0.054476027,3.94385564,0.035319337
1049.6,0.04427881,0.044013394,3.854924841,0.011973711
1049.7,0.045702854,0.04545738,3.811592639,0.00059838
1049.8,0.046283938,0.045970881,3.823338227,0.003681767
1049.9,0.050204952,0.049895505,3.887020749,0.020399353
1050,0.048097682,0.047768259,3.989233804,0.047231763
1050.1,0.037984696,0.037601952,4.108035297,0.078418879
1050.2,0.030066378,0.029707293,4.216729303,0.106952633
1050.3,0.025201491,0.024779831,4.292203438,0.126765689
1050.4,0.025975401,0.025551817,4.317548002,0.133419005
1050.5,0.02767901,0.027290393,4.287552862,0.125544845
1050.6,0.031153894,0.030772099,4.208963001,0.104913866
1050.7,0.037966194,0.03765081,4.098753523,0.075982279
1050.8,0.053214061,0.052977226,3.980414696,0.04491662
1050.9,0.046943563,0.046721244,3.880370538,0.018653576
1051,0.044738846,0.044565075,3.820101083,0.002831969
1051.1,0.045948812,0.045777181,3.81328161,0.001041759
1051.2,0.046956237,0.046831067,3.860727236,0.013496924
1051.3,0.049429465,0.049316761,3.95220754,0.037511832
1051.4,0.039543516,0.039398049,4.068051667,0.067922596
1051.5,0.031082245,0.030845732,4.183119133,0.098129476
1051.6,0.026232379,0.02598799,4.271830408,0.121417473
1051.7,0.024765969,0.024535497,4.315262229,0.132818956
1051.8,0.02745305,0.027197659,4.303446998,0.129717286
1051.9,0.029207768,0.028908461,4.239767807,0.113000575
1052,0.033875317,0.033656243,4.137600473,0.086180167
1052.1,0.045708775,0.045529428,4.019145677,0.055084064
1052.2,0.050177279,0.050011988,3.910277869,0.026504684
1052.3,0.043175791,0.043008033,3.834673533,0.006657449
1052.4,0.045720672,0.045511398,3.809351678,1.00949E-05
1052.5,0.046743482,0.046553831,3.839417369,0.007902775
1052.6,0.049558736,0.04940436,3.91782616,0.028486221
1052.7,0.040892379,0.040709695,4.028159177,0.057450239
1052.8,0.033796406,0.033514481,4.14662336,0.088548806
1052.9,0.02767123,0.027333232,4.246397428,0.114740946
1053,0.024150987,0.023746757,4.306558484,0.130534097
1053.1,0.026439955,0.026026151,4.313510882,0.132359202
1053.2,0.027606226,0.027161083,4.266044969,0.119898711
1053.3,0.031289419,0.030910666,4.174591008,0.095890719
1053.4,0.040110511,0.039775296,4.05901788,0.065551096
1053.5,0.053209239,0.052947879,3.943861393,0.035320847
1053.6,0.043877952,0.043548675,3.855009925,0.011996047
1053.7,0.043323931,0.043050099,3.811684687,0.000622544
1053.8,0.045297738,0.045034026,3.823506882,0.003726041
1053.9,0.046525645,0.046251039,3.887167906,0.020437984
1054,0.044164244,0.043855629,3.989170824,0.04721523
1054.1,0.036056654,0.035731268,4.108021368,0.078415223
1054.2,0.029536731,0.029188376,4.21666723,0.106936338
1054.3,0.02474357,0.024376414,4.292016918,0.126716725
1054.4,0.024106229,0.023778293,4.317393276,0.133378387
1054.5,0.026164875,0.025820947,4.287414183,0.12550844
1054.6,0.028586923,0.028275345,4.208893056,0.104895505
1054.7,0.034374265,0.034109557,4.098782288,0.07598983
1054.8,0.047270806,0.04711811,3.980484036,0.044934822
1054.9,0.047361809,0.047205552,3.880426251,0.018668202
1055,0.04213948,0.041926659,3.82023643,0.0028675
1055.1,0.043888093,0.043667832,3.810397218,0.000284564
1055.2,0.044707755,0.044490511,3.824043126,0.003866813
1055.3,0.046406152,0.046169601,3.807760508,-0.00040761
1055.4,0.038080179,0.037788306,3.807960048,-0.000355228
1055.5,0.031371104,0.030973726,3.807972463,-0.000351969
1055.5,0.026291472,0.025842998,3.807972463,-0.000351969
1055.6,0.023027202,0.022593106,3.810732711,0.000372636
1055.7,0.024991085,0.024597625,3.821212025,0.003123608
1055.8,0.026907769,0.026502236,3.83405493,0.006495057
1055.9,0.030926564,0.030557302,3.851135707,0.010979009
1056,0.043115619,0.04282586,3.872030749,0.01646426
1056.1,0.050187234,0.049960227,3.895985197,0.022752651
1056.2,0.041807088,0.041570597,3.922535781,0.029722564
1056.3,0.042321342,0.042082344,3.951050573,0.037208111
1056.4,0.0432272,0.043019129,3.980547622,0.044951514
1056.5,0.046984572,0.04671202,4.010627241,0.052847851
1056.6,0.040488422,0.040204078,4.04070353,0.060743313
1056.7,0.033842047,0.033543852,4.069458739,0.068291973
1056.8,0.026756863,0.026410521,4.096435653,0.075373804
1056.9,0.023063284,0.022592134,4.121138905,0.081858767
1057,0.024167377,0.023810853,4.14282605,0.087551957
1057.1,0.025762844,0.025357873,4.161079539,0.092343762
1057.2,0.028669311,0.028319518,4.17522899,0.096058199
1057.3,0.035566124,0.035304687,4.185097573,0.098648845
1057.4,0.050299587,0.050092582,4.190385829,0.100037089
1057.5,0.044560789,0.044358711,4.191205485,0.100252261
1057.6,0.041748146,0.041502166,4.187078133,0.099168771
1057.7,0.043075791,0.042883701,4.178408302,0.096892814
1057.8,0.046643181,0.046428383,4.165298334,0.093451257
1057.9,0.045581389,0.045337737,4.148077668,0.088930583
1058,0.034645125,0.034309444,4.12729587,0.083475059
1058.1,0.028470492,0.028059314,4.103316895,0.07718023
1058.2,0.023695781,0.023198991,4.076827173,0.070226294
1058.3,0.022691612,0.022137854,4.048451362,0.062777231
1058.4,0.024547725,0.024135223,4.018889818,0.055016897
1058.5,0.026562998,0.02614705,3.988498929,0.047038848
1058.6,0.031425884,0.031094889,3.958713623,0.039219773
1058.7,0.045481487,0.045251616,3.929916326,0.031660064
1058.8,0.047918335,0.047651366,3.902824351,0.024548028
1058.9,0.041575663,0.041304304,3.878097481,0.018056866
1059,0.042445969,0.042230775,3.856407611,0.01236296
1059.1,0.043091788,0.042876171,3.838294315,0.007607957
1059.2,0.045863197,0.045618348,3.824066138,0.003872854
1059.3,0.037650604,0.037358309,3.814186352,0.001279267
1059.4,0.030651403,0.030296796,3.808900822,-0.000108262
1059.5,0.024062904,0.023569905,3.808210154,-0.000289572
1059.6,0.021274123,0.020864679,3.812343259,0.000795428
1059.7,0.023822627,0.023485066,3.821080613,0.003089111
1059.8,0.024991922,0.024686552,3.834326231,0.006566278
1059.9,0.028120992,0.027857333,3.851368553,0.011040134
1060,0.039719838,0.039535564,3.87221091,0.016511555
1060.1,0.047364296,0.047154603,3.896173231,0.022802012
1060.2,0.040028114,0.039807593,3.922696866,0.029764851
1060.3,0.039926575,0.039754147,3.951176535,0.037241178
1060.4,0.041561656,0.041372005,3.980605152,0.044966617
1060.5,0.044637534,0.044435805,4.010952137,0.052933141
1060.6,0.040262551,0.040000342,4.04067961,0.060737034
1060.7,0.031070403,0.030713456,4.069493258,0.068301035
1060.8,0.02583307,0.025406355,4.096560706,0.075406633
1060.9,0.021458245,0.020903163,4.121226109,0.081881659
1061,0.022158189,0.021620365,4.142950195,0.087584547
1061.1,0.023606414,0.023084661,4.161134344,0.09235815
1061.2,0.02669169,0.026205765,4.175281373,0.09607195
1061.3,0.033929896,0.03350789,4.185029748,0.09863104
1061.4,0.045252299,0.044946086,4.190363119,0.100031127
1061.5,0.040331525,0.040044586,4.191240912,0.100261561
1061.6,0.03754548,0.037297284,4.18712446,0.099180932
1061.7,0.039905109,0.039672474,4.178450087,0.096903783
1061.8,0.042743573,0.042532772,4.16526533,0.093442593
1061.9,0.043104022,0.042858317,4.148120967,0.088941949
1062,0.032577444,0.032317582,4.12726771,0.083467667
1062.1,0.027476367,0.02710368,4.103262695,0.077166002
1062.2,0.021879076,0.021406853,4.076883492,0.070241078
1062.3,0.020668454,0.0202712,4.048416843,0.06276817
1062.4,0.022785566,0.022333076,4.018787475,0.054990031
1062.5,0.024259964,0.023924276,3.988708158,0.047093774
1062.6,0.030007842,0.029773798,3.958724221,0.039222555
1062.7,0.041850803,0.041662773,3.929923593,0.031661972
1062.8,0.043809251,0.043596232,3.902807395,0.024543577
1062.9,0.037428576,0.037144611,3.878108079,0.018059648
1063,0.039133477,0.038827114,3.85642487,0.012367491
1063.1,0.04235508,0.042032274,3.838254347,0.007597465
1063.2,0.044270341,0.043989331,3.824183016,0.003903536
1063.3,0.03583986,0.035500787,3.814123371,0.001262733
1063.4,0.029439819,0.029056384,3.808841474,-0.000123841
1063.5,0.02327953,0.022826526,3.808230441,-0.000284246
1063.6,0.019924228,0.019342021,3.812326,0.000790898
1063.7,0.021257837,0.020774781,3.821129666,0.003101987
1063.8,0.023329259,0.022824299,3.834317753,0.006564052
1063.9,0.026865637,0.026359117,3.85141912,0.011053409
1064,0.03654583,0.03619782,3.872163977,0.016499235
1064.1,0.046152583,0.045954792,3.89608633,0.0227792
1064.2,0.038224669,0.038023032,3.9225812,0.029734487
1064.3,0.03811229,0.037964148,3.95098184,0.037190068
1064.4,0.040743344,0.040577346,3.980666922,0.044982832
1064.5,0.042847466,0.042619936,4.010748055,0.052879566
1064.6,0.04199972,0.041710698,4.040691419,0.060740134
1064.7,0.030714202,0.030316222,4.069403934,0.068277586
1064.8,0.025124915,0.024736524,4.096537997,0.075400671
1064.9,0.020214199,0.019673861,4.121127399,0.081855746
1065,0.020560599,0.019977924,4.142892967,0.087569523
1065.1,0.022355892,0.02169773,4.161035937,0.092332316
1065.2,0.02412556,0.023554334,4.175321341,0.096082442
1065.3,0.030462686,0.030029825,4.185079709,0.098644155
1065.4,0.044388824,0.044080099,4.190364633,0.100031525
1065.5,0.040638134,0.040344862,4.191291175,0.100274755
1065.6,0.036149406,0.035847142,4.187129002,0.099182125
1065.7,0.03735726,0.037047113,4.178349863,0.096877473
1065.8,0.040307615,0.040107434,4.165295306,0.093450462
1065.9,0.0410197,0.040843258,4.148168505,0.088954429
1066,0.033551248,0.033324458,4.127338563,0.083486267
1066.1,0.026052249,0.025707793,4.103302967,0.077176574
1066.2,0.021450496,0.02110124,4.076823842,0.070225419
1066.3,0.018343668,0.018008087,4.048445306,0.062775642
1066.4,0.021047419,0.020652609,4.018927365,0.055026754
1066.5,0.023092099,0.022694895,3.988698772,0.047091309
1066.6,0.027052398,0.026669281,3.958832015,0.039250852
1066.7,0.038837149,0.038585454,3.929943577,0.031667218
1066.8,0.043800125,0.043613481,3.902829801,0.024549459
1066.9,0.03653509,0.036336973,3.878134422,0.018066563
1067,0.037739562,0.037440584,3.856434257,0.012369955
1067.1,0.039714868,0.039349896,3.838337917,0.007619403
1067.2,0.040929537,0.040707143,3.824111557,0.003884777
1067.3,0.035665411,0.035407871,3.81416122,0.001272669
1067.4,0.02758493,0.027227266,3.80883996,-0.000124238
1067.5,0.022647877,0.022170007,3.808399399,-0.000239892
1067.6,0.018539642,0.0178899,3.812509492,0.000839067
1067.7,0.020151218,0.019544908,3.821286209,0.003143082
1067.8,0.022275568,0.021697129,3.8344204,0.006590998
1067.9,0.025421083,0.02493941,3.851584141,0.011096729
1068,0.033073313,0.032674552,3.872238464,0.016518789
1068.1,0.043976847,0.043680531,3.896233184,0.022817751
1068.2,0.037971303,0.037615137,3.922769233,0.029783849
1068.3,0.035636409,0.035242577,3.951095689,0.037219955
1068.4,0.037949775,0.03758699,3.980726875,0.044998571
1068.5,0.040518118,0.040128632,4.010682047,0.052862238
1068.6,0.037792291,0.037404807,4.040724423,0.060748798
1068.7,0.029141584,0.028677697,4.069500222,0.068302863
1068.8,0.024410534,0.023940158,4.096531336,0.075398922
1068.9,0.019165078,0.018558245,4.12117524,0.081868305
1069,0.018701269,0.018012996,4.142845732,0.087557123
1069.1,0.021203076,0.020668124,4.161033817,0.09233176
1069.2,0.023099586,0.022620229,4.17515087,0.096037691
1069.3,0.028521525,0.028124339,4.185087279,0.098646142
1069.4,0.042802093,0.042515656,4.190304378,0.100015707
1069.5,0.041113888,0.040776197,4.191173087,0.100243755
1069.6,0.033589292,0.033233136,4.186983359,0.099143891
1069.7,0.035584087,0.035248346,4.178339871,0.09687485
1069.8,0.038092232,0.037792412,4.165222333,0.093431306
1069.9,0.039910749,0.039627113,4.148031341,0.088918421
1070,0.03309195,0.032744442,4.127231072,0.083458049
1070.1,0.025806529,0.025299564,4.103326282,0.077182694
