#Digilent WaveForms Logger,,,,,,
#Device Name: Discovery2NI,,,,,,
#Serial Number: SN:210321AD0E05,,,,,,
#Date Time: 2020-04-07 14:51:14.905,,,,,,
,,,,,,
Time (s),C1 DC (V),C1 True RMS (Ṽ),C1 AC RMS (Ṽ),C2 DC (V),C2 True RMS (Ṽ),C2 AC RMS (Ṽ)
459.4,0.000250378,0.002659885,0.002648074,0.203504362,0.203661772,0.008005767
459.5,0.000572256,0.002698283,0.002636902,0.199402195,0.199658475,0.010112916
459.6,0.000604897,0.002695592,0.002626845,0.192837174,0.193081439,0.009709094
459.7,0.000283019,0.003237022,0.003224626,0.208077973,0.208442531,0.012322573
459.8,0.000285739,0.003803971,0.003793224,0.2209963,0.221541104,0.015527275
459.9,0.000345128,0.004474454,0.004461124,0.236348673,0.236718777,0.013231927
460,0.000148828,0.005197821,0.005195689,0.254357784,0.254855698,0.015923088
460.1,0.00021683,0.005741096,0.005737,0.268264727,0.268505342,0.01136463
460.2,-3.25E-05,0.006628434,0.006628355,0.287647019,0.287918918,0.012509829
460.3,-0.000393831,0.007835765,0.007825861,0.303832537,0.304024368,0.010798401
460.4,-0.000429646,0.009182766,0.009172709,0.323968866,0.324283417,0.014279643
460.5,-0.000205691,0.010114253,0.010112162,0.342191522,0.342357185,0.010649164
460.6,0.000379583,0.011392795,0.01138647,0.364739491,0.364996137,0.013685167
460.7,0.000514227,0.012391006,0.012380332,0.387870022,0.388046973,0.011717485
460.8,0.000527375,0.013521107,0.013510818,0.42215702,0.422330635,0.012108496
460.9,0.000826585,0.014521852,0.014498308,0.461154352,0.461564832,0.019461685
461,0.00040225,0.01472141,0.014715913,0.504705634,0.505515313,0.028599902
461.1,9.17E-05,0.013473714,0.013473402,0.558977605,0.559096506,0.011529968
461.2,-0.000296815,0.013116505,0.013113146,0.544248033,0.544334004,0.009674034
461.3,-0.000220652,0.011844821,0.011842765,0.530299477,0.530453154,0.012767642
461.4,4.55E-05,0.009707868,0.009707762,0.514450052,0.514501813,0.007297919
461.5,0.000236778,0.007625356,0.007621679,0.497512782,0.497588486,0.00867946
461.6,1.10E-05,0.00644572,0.006445711,0.482174584,0.482476299,0.017060172
461.7,0.000470253,0.00558717,0.005567345,0.465668519,0.465815754,0.011710993
461.8,0.000415397,0.004973852,0.004956476,0.446338814,0.446437877,0.009404319
461.9,0.000350568,0.004507053,0.004493398,0.429225952,0.429281069,0.006878854
462,0.000177389,0.004071675,0.004067809,0.407870085,0.408171218,0.015676006
462.1,-0.00017985,0.003861453,0.003857262,0.390464571,0.390700721,0.013582066
462.2,0.000472519,0.003179308,0.003143998,0.368806905,0.368951974,0.010345341
462.3,3.46E-05,0.002811523,0.00281131,0.343552814,0.343870486,0.014777543
462.4,0.000255365,0.002756783,0.00274493,0.313351978,0.313742256,0.015644202
462.5,-0.000123635,0.002900205,0.002897568,0.265997584,0.266533904,0.016899913
462.6,0.000491107,0.003497655,0.003463006,0.216027607,0.216618081,0.015983294
462.7,-0.000106861,0.003453953,0.0034523,0.212290799,0.212416205,0.007297995
462.8,-0.000315855,0.003472221,0.003457825,0.211985343,0.212139659,0.008090065
462.9,-0.000295454,0.003241273,0.003227779,0.211014102,0.211266172,0.010317166
463,-0.000200251,0.003236903,0.003230703,0.210725108,0.211456016,0.017566323
463.1,0.000200963,0.003330188,0.003324119,0.208944957,0.209913771,0.020144383
463.2,0.000435345,0.003187517,0.003157648,0.207409902,0.207498134,0.006050451
463.3,0.00040089,0.003092064,0.003065966,0.206380131,0.206505729,0.007201238
463.4,0.000206403,0.003093753,0.00308686,0.203247833,0.203365894,0.006928567
463.5,0.000443958,0.003045709,0.003013178,0.200073467,0.200794845,0.017005226
463.6,0.000341048,0.002869852,0.002849515,0.192881072,0.193253958,0.011999356
463.7,-5.56E-05,0.00322398,0.0032235,0.206359097,0.206521703,0.008193725
463.8,-0.000125902,0.003724017,0.003721888,0.219789108,0.219923855,0.007697414
463.9,-0.000154916,0.004559014,0.004556381,0.237088078,0.237241892,0.008541554
464,4.64E-05,0.004995362,0.004995147,0.250757242,0.250956832,0.010006855
464.1,-0.000184837,0.005674725,0.005671714,0.268689988,0.268983617,0.012564881
464.2,-0.000208411,0.006303025,0.006299579,0.28425865,0.284610633,0.014150344
464.3,-0.00017441,0.007117697,0.00711556,0.30025303,0.300428419,0.010264167
464.4,-0.000322202,0.008340459,0.008334233,0.321506012,0.321700946,0.01119747
464.5,-0.000445966,0.009244923,0.009234161,0.339126443,0.339724256,0.020145126
464.6,3.64E-05,0.01022669,0.010226625,0.361464068,0.362162332,0.02247849
464.7,0.000281659,0.011231895,0.011228363,0.388869156,0.389168403,0.015258593
464.8,0.000238591,0.012038408,0.012036043,0.415339128,0.415552702,0.013321289
464.9,0.00021003,0.012786484,0.012784759,0.449802175,0.45009703,0.016289272
465,0.000118453,0.012949127,0.012948586,0.502026491,0.502508468,0.022003705
465.1,-0.000163076,0.01144211,0.011440948,0.556918062,0.557164099,0.016556125
465.2,-0.000245586,0.010190877,0.010187918,0.54979883,0.549966941,0.013597183
465.3,-0.000330362,0.00906769,0.00906167,0.536805511,0.537008962,0.014780684
465.4,-4.11E-05,0.007298079,0.007297964,0.522040272,0.522210091,0.013316665
465.5,-0.000342603,0.006436668,0.006427544,0.506052294,0.506185356,0.011605637
465.6,-0.000110488,0.006560626,0.006559695,0.488181736,0.48837006,0.01356127
465.7,7.27E-05,0.006021886,0.006021447,0.474085025,0.474195708,0.010244926
465.8,0.000275312,0.005514075,0.005507198,0.458351746,0.458445355,0.009263896
465.9,0.000182376,0.0050449,0.005041602,0.438454569,0.438592428,0.010995848
466,-0.000233346,0.004622219,0.004616325,0.423195022,0.423355833,0.011667666
466.1,0.00021411,0.004303034,0.004297704,0.402417143,0.40250006,0.008169517
466.2,5.73E-05,0.003930736,0.003930319,0.381502541,0.381641807,0.010309195
466.3,-0.000420579,0.003444836,0.003419066,0.356097094,0.356366628,0.013857627
466.4,-0.000437353,0.003503993,0.003476592,0.329309319,0.329588914,0.013572931
466.5,-9.60E-05,0.003738103,0.003736871,0.282972808,0.283456545,0.016553039
466.6,0.000352382,0.004582375,0.004568806,0.235004758,0.236176343,0.023495299
466.7,0.000523748,0.004804032,0.004775396,0.221609041,0.221968397,0.012625457
466.8,-6.74E-05,0.004734474,0.004733994,0.221936904,0.222274833,0.012252019
466.9,0.000182376,0.004981086,0.004977747,0.219643239,0.219701952,0.00507891
467,5.95E-05,0.004979933,0.004979577,0.220004482,0.220288805,0.011188634
467.1,-0.000222919,0.004861122,0.004856008,0.219997623,0.220269694,0.010944578
467.2,-0.000309962,0.004845104,0.004835179,0.220055239,0.220208801,0.008222406
467.3,-0.000144489,0.004885882,0.004883745,0.219574191,0.219780813,0.009527877
467.4,0.000113467,0.004896195,0.00489488,0.219186884,0.21928991,0.006721213
467.5,0.000539615,0.004870085,0.004840097,0.219597055,0.219669725,0.005649939
467.6,-0.000197984,0.004828575,0.004824515,0.219433809,0.219879955,0.013999924
467.7,-0.00035711,0.004880345,0.004867262,0.219212491,0.219489403,0.011021874
467.8,0.000585403,0.004970341,0.004935746,0.219303945,0.219473914,0.008635893
467.9,0.000798931,0.004947666,0.004882736,0.219201059,0.219457235,0.010600653
468,9.99E-05,0.00477525,0.004774205,0.219221636,0.219937435,0.017729901
468.1,-0.000162623,0.00486822,0.004865503,0.218701721,0.218887721,0.009021745
468.2,9.44E-05,0.004822282,0.004821358,0.219533037,0.219768847,0.010178
468.3,0.000146108,0.00485534,0.004853141,0.218840273,0.219057809,0.009760052
468.4,0.00059447,0.00482059,0.004783794,0.218392149,0.218943309,0.01552552
468.5,0.000584497,0.004866565,0.004831337,0.218629472,0.219166843,0.015338156
468.6,0.00028982,0.004907096,0.00489853,0.218536646,0.218772449,0.01015473
468.7,0.000525561,0.004821634,0.004792905,0.219153046,0.219280625,0.007478978
468.8,0.000275766,0.004743645,0.004735622,0.218785401,0.219024091,0.010222555
468.9,0.000265792,0.004744092,0.004736641,0.218414555,0.218541664,0.007452591
469,0.000143388,0.004803228,0.004801087,0.218207412,0.218448101,0.010251729
469.1,6.22E-05,0.004785267,0.004784863,0.218535274,0.218812972,0.011020452
469.2,-3.61E-05,0.004703953,0.004703814,0.218467141,0.218663995,0.009276361
469.3,-3.93E-05,0.004789945,0.004789783,0.218229818,0.218425251,0.00923778
469.4,-0.000212945,0.00478704,0.004782301,0.217683381,0.218149118,0.014247228
469.5,8.72E-05,0.004701981,0.004701173,0.217702129,0.217952818,0.010450544
469.6,0.000440332,0.004714694,0.004694087,0.217545286,0.217644211,0.006561335
469.7,0.000340595,0.004570582,0.004557874,0.217767061,0.217853931,0.006151623
469.8,0.000493827,0.004609357,0.004582827,0.217651829,0.21836747,0.017664459
469.9,0.000522388,0.004790964,0.004762399,0.217444686,0.218127811,0.017249645
470,0.000522388,0.004636663,0.004607142,0.217478067,0.217856129,0.012829003
470.1,0.000335608,0.004616446,0.004604231,0.217596957,0.217725935,0.007493136
470.2,0.000353288,0.004624857,0.004611343,0.217006165,0.217738416,0.017842148
470.3,-0.000174864,0.004524733,0.004521353,0.217699843,0.218952216,0.023384851
470.4,0.000129787,0.004598954,0.004597122,0.217793126,0.218371717,0.015885876
470.5,0.000497907,0.00467778,0.004651205,0.217209192,0.21779409,0.015950932
470.6,0.000173309,0.004600632,0.004597366,0.216263559,0.216588944,0.011867776
470.7,0.000150641,0.004507858,0.00450534,0.21617119,0.216279487,0.006843481
470.8,-3.70E-05,0.004524741,0.004524589,0.215496717,0.215661969,0.008440951
470.9,-0.000230626,0.004535987,0.00453012,0.21529689,0.215603304,0.011490599
471,-0.000536636,0.00440747,0.004374679,0.215035789,0.215505938,0.014227396
471.1,-0.000760138,0.004420837,0.004354996,0.214147314,0.214548656,0.013116926
471.2,-0.000798672,0.004279682,0.004204498,0.213671297,0.213759644,0.006145114
471.3,-0.000981825,0.004381958,0.004270547,0.212777792,0.213254665,0.014253543
471.4,-0.000950998,0.00433808,0.004232557,0.211228104,0.211856841,0.016309779
471.5,-0.000241506,0.004276183,0.004269358,0.210447545,0.210906108,0.013900257
471.6,-7.92E-05,0.004211231,0.004210486,0.20923578,0.209433666,0.009102131
471.7,1.37E-05,0.004039491,0.004039467,0.207154289,0.207382218,0.009720344
471.8,-0.000106861,0.003885239,0.003883769,0.202042928,0.202372278,0.011540983
471.9,2.64E-05,0.003752638,0.003752545,0.197294182,0.197465995,0.008235584
472,0.00029662,0.004201025,0.00419054,0.214186182,0.214465053,0.010933367
472.1,0.000156081,0.004898404,0.004895917,0.235054143,0.235348428,0.011765737
472.2,0.000262165,0.005337103,0.00533066,0.25356122,0.254017372,0.015216203
472.3,-0.000378417,0.005778877,0.005766474,0.274789966,0.275054347,0.012056879
472.4,-0.000100061,0.006516805,0.006516037,0.300324821,0.300503113,0.010349999
472.5,-9.37E-05,0.007131655,0.007131039,0.325795202,0.326036599,0.012543932
472.6,-2.53E-05,0.008165163,0.008165124,0.35868524,0.358973948,0.014394221
472.7,-0.000194358,0.008787194,0.008785044,0.395389823,0.39578903,0.017772021
472.8,-3.89E-05,0.009104529,0.009104446,0.444698587,0.445551485,0.02755526
472.9,-0.000295454,0.008257821,0.008252534,0.506161124,0.506405809,0.015740404
473,0.000286646,0.007997946,0.007992808,0.491250016,0.491387467,0.011621747
473.1,-0.000467274,0.006895898,0.006880049,0.471328604,0.471556574,0.014661185
473.2,-0.000332629,0.005998736,0.005989507,0.45266514,0.452906895,0.014796171
473.3,-0.000604185,0.005587995,0.005555236,0.434842596,0.434917441,0.008068269
473.4,-1.35E-05,0.00507248,0.005072462,0.409989987,0.410126683,0.010588043
473.5,0.000283473,0.004547702,0.004538859,0.386754284,0.386897753,0.010535404
473.6,0.000445318,0.004129444,0.004105363,0.36156924,0.361747472,0.011354196
473.7,0.00031158,0.004229228,0.004217735,0.325200294,0.325576707,0.015651227
473.8,-0.000111395,0.004629227,0.004627887,0.280488461,0.281441803,0.023145443
473.9,-0.000111395,0.005787768,0.005786696,0.223666755,0.224882973,0.023356674
474,8.67E-05,0.005809988,0.005809341,0.221233623,0.221418093,0.00903636
474.1,4.18E-05,0.005874019,0.00587387,0.220699532,0.220853824,0.008253979
474.2,3.19E-05,0.005872088,0.005872001,0.220691301,0.220941443,0.010510503
474.3,-6.11E-05,0.005819324,0.005819003,0.220856376,0.220902058,0.004492307
474.4,-0.000416045,0.005866619,0.005851847,0.219679821,0.220198214,0.015100653
474.5,-0.000157183,0.005804331,0.005802203,0.219968815,0.220207692,0.010254178
474.6,-0.000194811,0.005870509,0.005867275,0.220770866,0.221176265,0.013385244
474.7,-0.000326282,0.00581868,0.005809525,0.220569667,0.220921399,0.012461403
474.8,-0.000379324,0.005878488,0.005866237,0.22044529,0.220627664,0.008968858
474.9,9.20E-06,0.005862632,0.005862625,0.220383101,0.22063891,0.010621542
475,-3.16E-05,0.005823123,0.005823037,0.221084553,0.221233153,0.008107306
475.1,-0.000183024,0.005800994,0.005798106,0.220710964,0.220940057,0.010058781
475.2,-2.07E-05,0.005759716,0.005759679,0.220673925,0.221206798,0.015344916
475.3,0.000180562,0.005788607,0.005785791,0.220363439,0.220641198,0.011067666
475.4,-0.000301348,0.005793552,0.00578571,0.221515301,0.22165159,0.007771672
475.5,-0.000225639,0.005805802,0.005801415,0.220915363,0.22106147,0.008035917
475.6,-0.000229719,0.005798631,0.005794079,0.221871972,0.221936081,0.005334065
475.7,0.000256272,0.005746335,0.005740618,0.221891177,0.221953124,0.005243535
475.8,0.000577696,0.005837906,0.005809253,0.219010835,0.219144035,0.007639516
475.9,0.00058087,0.00571271,0.005683102,0.218792717,0.218982486,0.009114616
476,0.000100773,0.005718108,0.00571722,0.219141614,0.219433064,0.011305866
476.1,0.000114373,0.005754319,0.005753183,0.219169965,0.219311489,0.007877543
476.2,-1.35E-05,0.005661022,0.005661006,0.218770768,0.218885407,0.007083237
476.3,0.000142934,0.005760746,0.005758973,0.218603408,0.218654019,0.004704294
476.4,0.000166962,0.005616067,0.005613584,0.219372078,0.219462022,0.00628254
476.5,0.000414037,0.005643003,0.005627793,0.21905519,0.219304597,0.010456087
476.6,0.000359635,0.005655674,0.005644228,0.219226209,0.219430993,0.009477862
476.7,0.000344221,0.005584468,0.005573849,0.218951847,0.219063827,0.007003491
476.8,6.77E-05,0.005581091,0.00558068,0.219019523,0.219108183,0.006232538
476.9,0.000452572,0.005591062,0.005572715,0.217903328,0.218202162,0.011415927
477,0.000482493,0.005565169,0.005544214,0.21819598,0.21862917,0.013756027
477.1,0.000245845,0.005515255,0.005509773,0.217436455,0.217590854,0.008195591
477.2,-0.000192091,0.005551971,0.005548647,0.216826,0.216972027,0.007959023
477.3,-0.000430553,0.005481606,0.005464671,0.217202791,0.217301693,0.006555416
477.4,-3.21E-05,0.005511763,0.00551167,0.217579123,0.217727412,0.008034355
477.5,-0.000458207,0.005468746,0.005449516,0.216633032,0.216876628,0.010276243
477.6,-0.000137689,0.005507053,0.005505332,0.216827829,0.217341976,0.014940786
477.7,-0.00034895,0.005478909,0.005467786,0.215762848,0.2170443,0.023550399
477.8,-0.000481781,0.005373991,0.005352352,0.215535585,0.216461317,0.019997831
477.9,-0.000117288,0.005365691,0.005364409,0.214437223,0.214484421,0.004499352
478,-0.00053573,0.00541755,0.005390997,0.213974924,0.214071796,0.006439417
478.1,-0.000179397,0.00539079,0.005387804,0.213733485,0.214047947,0.011598317
478.2,-0.000331269,0.005334443,0.005324147,0.21257202,0.212728653,0.00816187
478.3,-0.00026508,0.005337136,0.005330549,0.211648335,0.211927569,0.010875512
478.4,6.95E-05,0.005213724,0.005213261,0.210745228,0.211207403,0.013964821
478.5,0.000326994,0.005241705,0.005231496,0.21017867,0.210469397,0.011058648
478.6,-2.07E-05,0.005143916,0.005143874,0.209119177,0.209710054,0.015731398
478.7,-0.000103234,0.004976765,0.004975694,0.206529658,0.206732641,0.009158875
478.8,-0.00016353,0.004858125,0.004855372,0.202988562,0.203263281,0.010564337
478.9,0.000148828,0.004624261,0.004621866,0.197068748,0.197446302,0.012204542
479,-0.000207958,0.004993904,0.004989572,0.213862435,0.214206496,0.012135972
479.1,-3.30E-05,0.005597194,0.005597097,0.231894409,0.232018294,0.007581003
479.2,-0.000208411,0.00642394,0.006420558,0.253969562,0.254186152,0.010491034
479.3,-0.000435086,0.007453155,0.007440445,0.273798148,0.274233362,0.015443804
479.4,-0.0008295,0.008752311,0.008712914,0.298724377,0.299166732,0.016262845
479.5,-0.000718429,0.009564219,0.009537198,0.322431526,0.322583723,0.009908052
479.6,-0.000464554,0.010718119,0.010708047,0.353716547,0.354059112,0.015571084
479.7,-0.000189371,0.011733203,0.011731675,0.394366453,0.394844246,0.019418535
479.8,-0.000647707,0.011940039,0.011922459,0.442756106,0.443522666,0.026065045
479.9,-0.000309055,0.010513382,0.010508838,0.5029863,0.503253206,0.016388131
480,-0.000374337,0.009783336,0.009776172,0.491458531,0.491628103,0.012911398
480.1,-0.000474527,0.008603865,0.008590769,0.472477265,0.472709273,0.014808459
480.2,-0.001052548,0.007414058,0.007338964,0.451808674,0.452070626,0.01538742
480.3,-0.00063184,0.006725402,0.006695656,0.433191852,0.433422673,0.014143285
480.4,-0.000226092,0.00606366,0.006059443,0.41243638,0.412661536,0.013629951
480.5,-0.000479514,0.005351825,0.0053303,0.387024988,0.387492661,0.019032119
480.6,-0.000639093,0.004932454,0.004890876,0.362586208,0.362797437,0.012378289
480.7,-0.001217567,0.004849207,0.004693862,0.324823503,0.325143872,0.014430157
480.8,-0.000493115,0.005348561,0.005325781,0.283138797,0.283662652,0.017231421
480.9,-1.53E-05,0.00676595,0.006765933,0.225510467,0.225988051,0.014684295
481,5.36E-05,0.007036272,0.007036067,0.221827616,0.222027504,0.009419179
481.1,-0.000133155,0.007021288,0.007020025,0.221579319,0.221790761,0.009682319
481.2,-9.39E-06,0.007108172,0.007108166,0.221628704,0.221818331,0.009170045
481.3,0.000278032,0.007103219,0.007097775,0.221590751,0.221946108,0.012554439
481.4,-0.000268254,0.006959981,0.00695481,0.220991727,0.221124635,0.007665558
481.5,-0.000229265,0.006970084,0.006966313,0.220143949,0.220221958,0.005861097
481.6,-0.000141769,0.007040325,0.007038898,0.22080699,0.22090699,0.006646135
481.7,0.000112107,0.006989502,0.006988603,0.220626369,0.2210789,0.014138082
481.8,0.000191443,0.006984159,0.006981535,0.220438888,0.220681797,0.010351424
481.9,-0.000158543,0.006994277,0.00699248,0.220622711,0.2207196,0.0065392
482,0.000293446,0.006986034,0.006979868,0.220825281,0.22116501,0.012253856
482.1,0.000429904,0.007038325,0.007025183,0.220187847,0.220531863,0.01231319
482.2,0.000282566,0.006918005,0.006912232,0.219994422,0.220100858,0.006844119
482.3,0.000462092,0.006908578,0.006893106,0.219732407,0.219887918,0.008268361
482.4,0.000393637,0.006922472,0.006911271,0.219442498,0.219627365,0.009009435
482.5,0.000365982,0.006896687,0.006886969,0.219972473,0.22006237,0.006289487
482.6,5.63E-05,0.006861696,0.006861464,0.219376193,0.219625132,0.010453916
482.7,0.000138854,0.00685123,0.006849823,0.220047923,0.2201912,0.007942056
482.8,0.000218644,0.006769874,0.006766342,0.220058897,0.220198742,0.00784652
482.9,0.000365076,0.006909087,0.006899435,0.219231696,0.219531862,0.011476147
483,4.86E-05,0.006807415,0.006807241,0.218413641,0.218628554,0.009691555
483.1,0.000169682,0.00674033,0.006738194,0.219349215,0.219484865,0.007715444
483.2,0.000326994,0.006857074,0.006849273,0.219150302,0.219298834,0.00806992
483.3,-8.60E-05,0.006807547,0.006807004,0.218688917,0.218753844,0.005329347
483.4,0.000150641,0.006775628,0.006773953,0.219515203,0.219626313,0.0069852
483.5,0.00020595,0.006635431,0.006632235,0.219485481,0.219893766,0.013393733
483.6,0.000700101,0.006826567,0.006790572,0.218033192,0.218199217,0.008510315
483.7,0.000506521,0.006678021,0.006658784,0.218225246,0.21854942,0.011899208
483.8,0.000489293,0.006679785,0.00666184,0.218816038,0.220122872,0.023950368
483.9,0.000471613,0.0066284,0.006611601,0.218000269,0.218929473,0.020149365
484,0.000858773,0.006794343,0.006739852,0.217521508,0.218257092,0.017903962
484.1,0.00096259,0.006679657,0.006609934,0.217159807,0.217575534,0.013443633
484.2,0.000591297,0.006647388,0.006621037,0.21740216,0.2176042,0.009374893
484.3,0.000649326,0.006717209,0.006685751,0.217099905,0.21733851,0.010181322
484.4,-8.51E-05,0.006631947,0.006631401,0.216791705,0.216869652,0.005813993
484.5,-0.000196624,0.006628027,0.00662511,0.2165146,0.216578434,0.005257967
484.6,0.00011256,0.006493008,0.006492032,0.215591372,0.215960127,0.012614948
484.7,-7.92E-05,0.006523167,0.006522686,0.215272655,0.215630346,0.012414919
484.8,6.68E-05,0.006383176,0.006382827,0.214491181,0.214861563,0.012610494
484.9,-0.000106861,0.006424385,0.006423496,0.214096557,0.214399995,0.011402714
485,0.000143841,0.006276899,0.00627525,0.21420996,0.214414403,0.009361044
485.1,-0.000309962,0.006297494,0.006289861,0.213376815,0.213648605,0.010773175
485.2,-0.000458207,0.006301012,0.006284329,0.213175616,0.21355786,0.012771704
485.3,-2.80E-05,0.00619728,0.006197217,0.212413348,0.212584112,0.008519055
485.4,-0.000457754,0.006201651,0.006184734,0.211349738,0.211715918,0.012446615
485.5,-0.000227905,0.006094315,0.006090052,0.210012682,0.210146682,0.00750343
485.6,-2.62E-05,0.005988178,0.00598812,0.209082138,0.209217701,0.007530359
485.7,0.000114827,0.005833673,0.005832543,0.206526,0.206785746,0.010361275
485.8,-0.00026236,0.005830572,0.005824667,0.203498417,0.204192245,0.016818648
485.9,-0.000303161,0.005412742,0.005404245,0.196689214,0.197415286,0.016915917
486,9.71E-05,0.005798622,0.005797808,0.20676881,0.207040393,0.010601101
486.1,7.86E-05,0.006716086,0.006715627,0.223803936,0.224070707,0.01093068
486.2,-8.10E-05,0.008090649,0.008090243,0.243167022,0.243330142,0.008908274
486.3,0.000485666,0.009491212,0.009478778,0.265213824,0.265548051,0.013318965
486.4,-7.74E-05,0.011046195,0.011045924,0.286186956,0.286777528,0.018395014
486.5,-0.000483141,0.012463512,0.012454144,0.313371184,0.313606087,0.012135861
486.6,-0.000842647,0.01391547,0.013889934,0.34027419,0.340651232,0.016023046
486.7,-0.000737017,0.015278419,0.015260632,0.372451345,0.372697086,0.013531944
486.8,-0.000493115,0.016564478,0.016557136,0.421975026,0.422390224,0.018723741
486.9,-0.000576078,0.015370275,0.015359475,0.485460067,0.486075436,0.024451034
487,-0.000661761,0.012283473,0.012265634,0.493700067,0.493802986,0.01008134
487.1,-0.000706189,0.010469375,0.010445531,0.476353998,0.476470029,0.010514609
487.2,-0.000496288,0.009060461,0.009046858,0.457731689,0.457811949,0.008572128
487.3,-0.000470447,0.007700879,0.007686496,0.435552736,0.435748507,0.013060455
487.4,-0.000259187,0.006954556,0.006949724,0.415701743,0.416011223,0.016043634
487.5,-0.000373431,0.006151138,0.006139792,0.390279834,0.390479047,0.01247147
487.6,-0.00017985,0.005446384,0.005443414,0.370153107,0.370343727,0.011880798
487.7,-8.42E-05,0.005155339,0.005154651,0.339431442,0.339663559,0.012555067
487.8,-0.000285027,0.005191138,0.005183307,0.296465922,0.297026066,0.018232953
487.9,-0.000122275,0.005759512,0.005758214,0.244000167,0.244868656,0.020605272
488,-0.000158543,0.006291179,0.006289181,0.222005494,0.222447666,0.014018718
488.1,-1.85E-05,0.006245629,0.006245602,0.221343825,0.221963509,0.016574389
488.2,9.65E-06,0.006256914,0.006256906,0.222065854,0.222390034,0.012003487
488.3,-0.000413779,0.006323881,0.00631033,0.218474,0.218743348,0.010851883
488.4,-0.000105048,0.006243447,0.006242563,0.218007585,0.218223936,0.009714894
488.5,-0.00017577,0.00627349,0.006271027,0.217837481,0.218318184,0.014479696
488.6,-5.84E-05,0.00624672,0.006246447,0.217285099,0.217573944,0.011207449
488.7,-1.89E-05,0.006161472,0.006161443,0.216811368,0.217567904,0.018127983
488.8,-9.10E-05,0.006166235,0.006165564,0.216824628,0.217163577,0.012128459
488.9,0.000319287,0.006071722,0.006063321,0.217921619,0.218234096,0.011674288
489,0.000195523,0.006150635,0.006147526,0.216732717,0.217531009,0.018619055
489.1,0.000106666,0.006078357,0.006077421,0.215832353,0.216252467,0.013473106
489.2,-0.00016353,0.006136499,0.00613432,0.214753654,0.215051723,0.01131865
489.3,-0.000252386,0.006128129,0.006122929,0.214492096,0.21463829,0.007920637
489.4,-9.19E-05,0.005981297,0.005980591,0.213677698,0.21373835,0.005091498
489.5,-0.000228812,0.00593953,0.005935121,0.213706049,0.213965322,0.010530138
489.6,-0.000836754,0.005944359,0.005885171,0.212509374,0.213157273,0.016606894
489.7,-0.00056021,0.005852215,0.00582534,0.211900748,0.212397621,0.014519719
489.8,-0.000846274,0.005898393,0.005837367,0.210307163,0.210362869,0.00484083
489.9,-0.00017713,0.005700581,0.005697828,0.209107745,0.209276666,0.008406772
490,-0.000422846,0.005633787,0.005617897,0.206985556,0.207227719,0.010015333
490.1,-6.74E-05,0.005486607,0.005486193,0.204436277,0.204589716,0.007922141
490.2,-0.000569731,0.005126971,0.005095217,0.198221525,0.198671019,0.013356677
490.3,-0.000423752,0.005403708,0.005387067,0.196257551,0.196508504,0.009928017
490.4,-0.000769205,0.007135022,0.007093438,0.221436651,0.221950029,0.01508725
490.5,-0.000596932,0.008804199,0.008783939,0.244501335,0.244872428,0.013476014
490.6,-0.000535276,0.011236633,0.011223877,0.271808568,0.272146783,0.013563697
490.7,-0.000547063,0.013168566,0.013157198,0.293741052,0.294038584,0.013224337
490.8,-0.000824513,0.015559892,0.015538031,0.322724178,0.323017751,0.013768535
490.9,-0.000604639,0.01807192,0.018061803,0.352337422,0.352616298,0.014021226
491,-0.000188011,0.02026097,0.020260098,0.392418941,0.39267435,0.014160508
491.1,-0.000720696,0.02206952,0.02205775,0.437611364,0.438063091,0.019888832
491.2,-0.000914276,0.022854113,0.022835818,0.501491486,0.502481448,0.031526101
491.3,-0.000856248,0.021324522,0.021307325,0.568666692,0.568757437,0.010159486
491.4,-0.000694402,0.020377616,0.020365781,0.548381751,0.548502705,0.011518361
491.5,-1.23E-06,0.016980536,0.016980536,0.519935917,0.520007341,0.008618425
491.6,0.000134774,0.013573749,0.01357308,0.497902833,0.498008169,0.010242348
491.7,-0.000352123,0.010359069,0.010353083,0.469424075,0.469769802,0.018019555
491.8,-0.000420126,0.008831277,0.008821278,0.443837091,0.444045675,0.013608752
491.9,-0.000102328,0.007507847,0.007507149,0.415737867,0.415917851,0.012234558
492,-0.000155823,0.006216192,0.006214238,0.3831039,0.383356372,0.013910773
492.1,-0.00035439,0.005495188,0.005483749,0.339355535,0.339702549,0.015350659
492.2,-0.000531196,0.006024612,0.006001148,0.274079369,0.275495496,0.027897449
492.3,-0.000543437,0.007199938,0.0071794,0.220844944,0.221234497,0.013123005
492.4,-1.94E-05,0.007214034,0.007214008,0.218157112,0.218539558,0.012923334
492.5,-0.000951451,0.007328087,0.007266058,0.21748264,0.217917738,0.01376379
492.6,-0.000997693,0.007312203,0.00724382,0.216967297,0.21704655,0.00586491
492.7,-0.000403352,0.007335327,0.007324229,0.21622652,0.216467011,0.010200933
492.8,-0.000559757,0.007267241,0.007245651,0.216487163,0.217040363,0.015486362
492.9,-0.000785525,0.007262293,0.007219685,0.215779767,0.216173791,0.013046065
493,-0.000973212,0.007220042,0.007154151,0.215241103,0.21552173,0.010994703
493.1,-0.000324015,0.007187824,0.007180518,0.215913747,0.216129513,0.009655069
493.2,-0.000120008,0.007166843,0.007165838,0.21508929,0.215259287,0.008553245
493.3,-0.000665841,0.00716963,0.007138645,0.214363146,0.21464845,0.011063403
