Time,Position,Strain,
262.075,0.266530362,,
262.135,0.266565499,,
262.195,0.266621527,,
262.255,0.266611782,,
262.315,0.266688075,,
262.375,0.266695228,,
262.435,0.266701963,,
262.495,0.266729203,,
262.555,0.266762075,,
262.615,0.266805824,,
262.675,0.266833481,,
262.678,0.266834882,,
262.681,0.266833809,,
262.682,0.26683664,,
262.685,0.266892698,,
262.688,0.267084387,,
262.693,0.267291185,,
262.695,0.267362055,,
262.738,0.267473337,,
262.783,0.267435279,,
262.843,0.267427441,,
262.855,0.267435726,,
262.873,0.267495599,,
262.933,0.26742154,,
262.935,0.267426517,,
262.935,0.267426517,,
263.004,0.306840923,,
263.117,0.381264086,,
263.177,0.420721675,,
263.237,0.460207457,,
263.297,0.499685997,,
263.357,0.53912782,,
263.417,0.578531854,,
263.477,0.617969327,,
263.537,0.657324008,,
263.597,0.696747593,,
263.657,0.736153415,,
263.717,0.775447777,,
263.777,0.814854135,,
263.837,0.854241659,,
263.897,0.893604447,,
263.957,0.932940472,,
264.017,0.972224045,,
264.077,1.01160084,,
264.165,1.069310891,,
264.225,1.108622299,,
264.285,1.148002253,,
264.345,1.187304483,,
264.405,1.226584301,,
264.437,1.247571096,,
264.443,1.251027808,,
264.444,1.251213774,,
264.453,1.247091994,,
264.477,1.230932221,,
264.48,1.228932605,,
264.54,1.189090953,,
264.6,1.14943503,,
264.66,1.109767543,,
264.72,1.070126282,,
264.78,1.030591595,,
264.84,0.991018462,,
264.9,0.951457012,,
264.96,0.911918868,,
265.02,0.872368504,,
265.08,0.832843294,,
265.14,0.793340018,,
265.2,0.753873757,,
265.26,0.714380852,,
265.32,0.674929253,,
265.395,0.625740342,,
265.455,0.58630132,,
265.515,0.546837979,,
265.575,0.507443958,,
265.635,0.468021298,,
265.695,0.428636158,,
265.755,0.389265741,,
265.815,0.349863406,,
265.875,0.310529079,,
265.935,0.27118003,,
265.951,0.264644769,,
265.953,0.264689442,,
266.013,0.265182552,,
266.073,0.265301046,,
266.133,0.26538181,,
266.193,0.265510824,,
266.253,0.265654054,,
266.313,0.26576775,,
266.373,0.265892175,,
266.433,0.265985814,,
266.493,0.266035136,,
266.539,0.266136524,,
266.599,0.266248968,,
266.659,0.266320941,,
266.719,0.266351667,,
266.779,0.266442802,,
266.839,0.266544786,,
266.899,0.266611186,,
266.959,0.266685662,,
267.019,0.266709921,,
267.079,0.266806897,,
267.139,0.266837415,,
267.199,0.26687735,,
267.259,0.266923931,,
267.319,0.266951558,,
267.379,0.267023054,,
267.439,0.267019388,,
267.499,0.267066237,,
267.559,0.267110166,,
267.619,0.267151055,,
267.679,0.267205176,,
267.739,0.267224249,,
267.799,0.267250803,,
267.859,0.26728141,,
267.919,0.267315116,,
267.979,0.267304835,,
268.039,0.267364648,,
268.099,0.267396,,
268.159,0.267399606,,
268.219,0.26743665,,
268.279,0.267426935,,
268.339,0.267464307,,
268.399,0.267454144,,
268.459,0.267482009,,
268.519,0.267480162,,
268.579,0.267552104,,
268.639,0.267488387,,
268.699,0.267534432,,
268.759,0.267555681,,
268.819,0.267545757,,
268.879,0.26754671,,
268.936,0.267576513,,
268.998,0.302545931,,
269.058,0.342055317,,
269.118,0.381544436,,
269.197,0.433502639,,
269.257,0.472933287,,
269.317,0.51242035,,
269.377,0.551838928,,
269.437,0.591216319,,
269.497,0.630637757,,
269.557,0.670033924,,
269.617,0.709457926,,
269.677,0.748823992,,
269.737,0.788185528,,
269.797,0.827552607,,
269.857,0.866918613,,
269.917,0.90624838,,
269.977,0.945583094,,
270.037,0.984956014,,
270.097,1.024250972,,
270.157,1.063636171,,
270.217,1.102940308,,
270.277,1.142242299,,
270.337,1.181577311,,
270.397,1.220861421,,
270.441,1.249688134,,
270.445,1.251287446,,
270.446,1.251242265,,
270.454,1.246980176,,
270.469,1.236644134,,
270.473,1.233986244,,
270.533,1.194333182,,
270.593,1.154625641,,
270.653,1.114956723,,
270.713,1.075371134,,
270.773,1.035770166,,
270.833,0.996094573,,
270.893,0.9566149,,
270.953,0.917053391,,
271.013,0.87749498,,
271.073,0.837933888,,
271.133,0.798469355,,
271.193,0.7590022,,
271.253,0.719556144,,
271.313,0.680067293,,
271.373,0.640663795,,
271.491,0.563173705,,
271.551,0.523736709,,
271.611,0.484414393,,
271.671,0.444947327,,
271.731,0.405602361,,
271.791,0.366207238,,
271.851,0.326820847,,
271.911,0.287407901,,
271.945,0.265536216,,
271.952,0.264658567,,
271.954,0.264695015,,
272.014,0.265156147,,
272.074,0.265322623,,
272.134,0.265428689,,
272.194,0.265571472,,
272.254,0.265697566,,
272.314,0.265743372,,
272.374,0.265860197,,
272.434,0.265977678,,
272.494,0.266074595,,
272.554,0.266123411,,
272.614,0.266194936,,
272.674,0.266326186,,
272.734,0.266373095,,
272.794,0.266474095,,
272.854,0.266535964,,
272.914,0.266632226,,
272.974,0.266625163,,
273.034,0.266713705,,
273.094,0.266805944,,
273.154,0.266800549,,
273.214,0.266876426,,
273.274,0.266970661,,
273.334,0.266988066,,
273.394,0.267021474,,
273.454,0.267053154,,
273.514,0.267096427,,
273.574,0.267192152,,
273.634,0.267197308,,
273.694,0.267190185,,
273.754,0.267259773,,
273.814,0.267293688,,
273.874,0.267302838,,
273.934,0.267305371,,
273.994,0.267328438,,
274.054,0.267349449,,
274.114,0.267441627,,
274.174,0.267415491,,
274.234,0.267433014,,
274.294,0.267429051,,
274.354,0.267445114,,
274.414,0.267488357,,
274.474,0.26751208,,
274.534,0.267496314,,
274.594,0.267510381,,
274.654,0.267515358,,
274.714,0.267542329,,
274.774,0.267562178,,
274.834,0.267550227,,
274.894,0.26756936,,
274.937,0.267581609,,
274.999,0.30264869,,
275.067,0.347388919,,
275.127,0.386928703,,
275.271,0.481640363,,
275.331,0.521084422,,
275.391,0.560468369,,
275.451,0.599894517,,
275.511,0.639389209,,
275.572,0.6793757,,
275.632,0.718788913,,
275.692,0.758119217,,
275.752,0.797530403,,
275.812,0.836875012,,
275.872,0.876200248,,
275.932,0.915546824,,
275.992,0.954874147,,
276.052,0.994266498,,
276.112,1.033600557,,
276.172,1.07295798,,
276.232,1.112235295,,
276.292,1.151569114,,
276.352,1.190844403,,
276.412,1.230168805,,
276.441,1.249166593,,
276.446,1.251276598,,
276.454,1.24758564,,
276.466,1.239133105,,
276.47,1.236498222,,
276.53,1.196827517,,
276.59,1.157181249,,
276.65,1.117478954,,
276.71,1.077859508,,
276.77,1.03822385,,
276.83,0.998725581,,
276.89,0.959196199,,
276.95,0.919527758,,
277.01,0.88001578,,
277.07,0.840501477,,
277.13,0.801042488,,
277.19,0.761548987,,
277.25,0.722075037,,
277.31,0.682642929,,
277.37,0.643160514,,
277.43,0.603734307,,
277.49,0.564388328,,
277.55,0.524915808,,
277.669,0.446781392,,
277.729,0.407411004,,
277.789,0.368029471,,
277.849,0.328658279,,
277.917,0.284018573,,
277.953,0.264656302,,
277.955,0.264676061,,
278.015,0.265120861,,
278.075,0.265280035,,
278.135,0.265418765,,
278.195,0.265542683,,
278.255,0.265650388,,
278.315,0.265798834,,
278.375,0.265862551,,
278.435,0.265962151,,
278.495,0.266060588,,
278.555,0.266191777,,
278.589,0.266182777,,
278.649,0.266294685,,
278.709,0.266332742,,
278.769,0.266392585,,
278.829,0.266482499,,
278.889,0.266574022,,
278.949,0.266649422,,
279.009,0.266666171,,
279.069,0.266726819,,
279.129,0.266802963,,
279.189,0.266865817,,
279.249,0.266920325,,
279.309,0.266936895,,
279.369,0.266982671,,
279.429,0.267056879,,
279.489,0.267056402,,
279.549,0.267138776,,
279.609,0.267167505,,
279.669,0.267180171,,
279.729,0.267218378,,
279.789,0.267233875,,
279.849,0.267289248,,
279.909,0.267285642,,
279.969,0.267305341,,
280.029,0.267348197,,
280.089,0.267375257,,
280.149,0.267389652,,
280.209,0.267434683,,
280.269,0.26744425,,
280.329,0.267441746,,
280.389,0.267516371,,
280.449,0.267475095,,
280.509,0.267486837,,
280.569,0.267453816,,
280.629,0.26752257,,
280.689,0.267565664,,
280.749,0.267506596,,
280.809,0.26756033,,
280.869,0.267560062,,
280.929,0.267588255,,
280.938,0.267578688,,
280.945,0.267654237,,
280.948,0.268081543,,
280.949,0.268245128,,
280.964,0.268947419,,
280.968,0.268903997,,
280.974,0.268874463,,
280.984,0.268836346,,
280.998,0.268827495,,
281.058,0.268816766,,
281.118,0.268814412,,
281.163,0.268776265,,
281.163,0.268776265,,
281.356,0.362403925,,
281.436,0.403114195,,
281.516,0.443826491,,
281.552,0.462105537,,
281.632,0.502768928,,
281.712,0.543500655,,
281.792,0.584115141,,
281.872,0.624746971,,
281.952,0.665378026,,
282.032,0.70602142,,
282.123,0.75218313,,
282.203,0.792810729,,
282.283,0.833357324,,
282.367,0.87592708,,
282.447,0.916500081,,
282.527,0.957030285,,
282.643,1.01581608,,
282.723,1.056417334,,
282.803,1.096931087,,
282.883,1.137453662,,
282.963,1.178069339,,
283.043,1.218518481,,
283.123,1.259049401,,
283.166,1.280848846,,
283.173,1.283208832,,
283.181,1.280216917,,
283.197,1.271520242,,
283.205,1.267527684,,
283.208,1.265940294,,
283.288,1.224965439,,
283.368,1.184034453,,
283.448,1.143125163,,
283.528,1.102268921,,
283.608,1.061403143,,
283.688,1.02053498,,
283.768,0.97979157,,
283.848,0.938987184,,
283.928,0.898241927,,
284.008,0.857541432,,
284.088,0.816848388,,
284.168,0.776167264,,
284.248,0.735459081,,
284.328,0.69481831,,
284.408,0.654192321,,
284.488,0.613555186,,
284.616,0.548564308,,
284.696,0.507958168,,
284.776,0.467382604,,
284.856,0.426773841,,
285.012,0.347619261,,
285.092,0.307036486,,
285.18,0.265951541,,
285.182,0.265975472,,
285.262,0.266415146,,
285.342,0.266631242,,
285.422,0.26673567,,
285.502,0.266962167,,
285.582,0.26709452,,
285.662,0.267214981,,
285.749,0.267336216,,
285.829,0.26746082,,
285.909,0.267563906,,
285.989,0.267660197,,
286.069,0.267731544,,
286.149,0.267874536,,
286.229,0.267949995,,
286.309,0.268006411,,
286.389,0.268083718,,
286.469,0.268152711,,
286.549,0.268178072,,
286.629,0.268239793,,
286.709,0.268281248,,
286.789,0.268368509,,
286.869,0.268402603,,
286.949,0.268450078,,
287.029,0.268502113,,
287.109,0.268490401,,
287.189,0.268557367,,
287.269,0.268600133,,
287.349,0.268565085,,
287.429,0.268633571,,
287.509,0.268633362,,
287.589,0.268641469,,
287.669,0.268669036,,
287.749,0.268655744,,
287.829,0.268705514,,
287.909,0.268736419,,
287.989,0.268730578,,
288.069,0.268756565,,
288.149,0.268750396,,
288.229,0.26880112,,
288.309,0.268762526,,
288.389,0.268781242,,
288.469,0.268805709,,
288.521,0.26879358,,
288.601,0.268842098,,
288.681,0.268825319,,
288.761,0.268875804,,
288.841,0.268837866,,
288.921,0.268840459,,
289.001,0.268827703,,
289.081,0.268851128,,
289.161,0.268886772,,
289.164,0.268890407,,
289.195,0.279981044,,
289.211,0.288040545,,
289.291,0.328879054,,
289.443,0.406308795,,
289.528,0.449546242,,
289.608,0.490242803,,
289.688,0.530858391,,
289.768,0.571502083,,
289.848,0.612151079,,
289.928,0.652770988,,
290.008,0.693400792,,
290.088,0.733965031,,
290.168,0.774581721,,
290.248,0.815146675,,
290.289,0.835994353,,
290.369,0.876567234,,
290.449,0.917052735,,
290.529,0.957700897,,
290.609,0.998178947,,
290.689,1.038802731,,
290.769,1.079314338,,
290.849,1.119872795,,
290.929,1.160361515,,
291.009,1.200942145,,
291.089,1.241511688,,
291.169,1.281967625,,
291.173,1.283230528,,
291.182,1.280078515,,
291.197,1.272004351,,
291.277,1.231060133,,
291.357,1.190031872,,
291.437,1.149125086,,
291.517,1.108332025,,
291.597,1.067417847,,
291.677,1.026579845,,
291.757,0.985830713,,
291.837,0.945040692,,
291.917,0.904321064,,
291.997,0.863561501,,
292.077,0.822858741,,
292.157,0.782156339,,
292.237,0.741471043,,
292.317,0.700825445,,
292.397,0.660138897,,
292.477,0.619522743,,
292.557,0.578924887,,
292.637,0.538307362,,
292.717,0.49764874,,
292.797,0.457092727,,
292.877,0.416495974,,
292.957,0.375884409,,
293.037,0.33536997,,
293.119,0.293800738,,
293.18,0.265887168,,
293.182,0.265901205,,
293.262,0.266428944,,
293.273,0.266416725,,
293.353,0.266610291,,
293.433,0.266796377,,
293.513,0.266929415,,
293.593,0.267070499,,
293.673,0.267208037,,
293.753,0.267332312,,
293.833,0.267480877,,
293.913,0.26761156,,
293.993,0.267679956,,
294.073,0.267841127,,
294.153,0.26788291,,
294.233,0.267945674,,
294.313,0.268031475,,
294.393,0.268077162,,
294.473,0.268147942,,
294.553,0.268184987,,
294.633,0.268259671,,
294.713,0.268263367,,
294.793,0.26832762,,
294.873,0.268384573,,
294.953,0.268408802,,
295.033,0.268480238,,
295.113,0.268482473,,
295.193,0.268527952,,
295.273,0.268603411,,
295.353,0.268632915,,
295.433,0.268604275,,
295.513,0.268645343,,
295.593,0.268655357,,
295.673,0.268660453,,
295.753,0.268686351,,
295.833,0.268700447,,
295.913,0.268725899,,
295.993,0.268740144,,
296.073,0.26872563,,
296.153,0.268792537,,
296.233,0.268765804,,
296.313,0.268777159,,
296.393,0.268775758,,
296.473,0.268800941,,
296.553,0.268767503,,
296.633,0.268820968,,
296.713,0.268819418,,
296.793,0.268807199,,
296.873,0.268829462,,
296.953,0.268845257,,
297.033,0.26883116,,
297.113,0.268825647,,
297.165,0.268820461,,
297.204,0.284183141,,
297.3,0.333037134,,
297.38,0.373804028,,
297.466,0.417559231,,
297.546,0.458265538,,
297.682,0.527423256,,
297.762,0.567982846,,
297.842,0.608682923,,
297.922,0.649345509,,
298.002,0.689921907,,
298.082,0.730469516,,
298.162,0.771122983,,
298.242,0.811692526,,
298.322,0.852324595,,
298.472,0.928374876,,
298.552,0.968933154,,
298.632,1.009471524,,
298.712,1.050004231,,
298.792,1.090525972,,
298.872,1.131068455,,
298.952,1.171634303,,
299.032,1.212203131,,
299.112,1.25269042,,
299.168,1.28106831,,
299.174,1.283210501,,
299.177,1.282712087,,
299.183,1.279922351,,
299.198,1.271910056,,
299.2,1.270885691,,
299.28,1.22997509,,
299.36,1.188976155,,
299.44,1.147966371,,
299.52,1.107128488,,
299.6,1.06629585,,
299.68,1.025478589,,
299.76,0.984665621,,
299.84,0.943873812,,
299.92,0.903137196,,
300,0.862401416,,
300.08,0.821732511,,
300.16,0.781031182,,
300.24,0.740372291,,
300.32,0.699651054,,
300.4,0.659042827,,
300.48,0.618386917,,
300.56,0.57778924,,
300.586,0.564611488,,
300.666,0.523952836,,
300.746,0.483374977,,
300.826,0.442792083,,
300.906,0.402199442,,
300.986,0.3616268,,
301.066,0.321039941,,
301.146,0.280548182,,
301.182,0.26598641,,
301.183,0.265987483,,
301.263,0.266423163,,
301.343,0.266649243,,
301.423,0.266804334,,
301.503,0.266971943,,
301.583,0.267115471,,
301.663,0.267229226,,
301.743,0.267358985,,
301.823,0.267443415,,
301.903,0.267561433,,
301.983,0.267682102,,
302.063,0.267765668,,
302.143,0.267907437,,
302.223,0.267956254,,
302.303,0.268015829,,
302.383,0.268060353,,
302.463,0.268153426,,
302.543,0.268218872,,
302.623,0.268249658,,
302.703,0.268300828,,
302.783,0.26834282,,
302.863,0.26841211,,
302.943,0.268430945,,
303.023,0.268469003,,
303.103,0.268492487,,
303.183,0.268545207,,
303.263,0.268560406,,
303.343,0.268566128,,
303.423,0.268598315,,
303.503,0.268619922,,
303.583,0.268641141,,
303.663,0.26865184,,
303.743,0.268705901,,
303.823,0.268691984,,
303.903,0.26872721,,
303.983,0.268739459,,
304.063,0.268789497,,
304.143,0.268781927,,
304.223,0.268753883,,
304.303,0.26878151,,
304.383,0.26878896,,
304.463,0.268800852,,
304.543,0.268839565,,
304.623,0.268797186,,
304.703,0.268784699,,
304.783,0.268864927,,
304.863,0.268819061,,
304.943,0.268875894,,
305.023,0.268854138,,
305.103,0.268853602,,
305.166,0.268831786,,
305.168,0.268819687,,
305.173,0.26891261,,
305.176,0.269262042,,
305.182,0.269700792,,
305.188,0.269827959,,
305.196,0.269870636,,
305.198,0.269868341,,
305.201,0.269873109,,
305.281,0.269804743,,
305.299,0.269804087,,
305.379,0.269792852,,
305.421,0.269807544,,
305.421,0.269807544,,
305.537,0.295907047,,
305.615,0.315065499,,
305.665,0.327365395,,
305.715,0.339612867,,
305.765,0.351897146,,
305.815,0.364163186,,
305.865,0.376424636,,
305.915,0.388625289,,
305.965,0.40091988,,
306.015,0.413186575,,
306.065,0.425449456,,
306.115,0.437651331,,
306.165,0.449880297,,
306.215,0.462189132,,
306.265,0.474371994,,
306.355,0.496440435,,
306.405,0.508643204,,
306.431,0.514503652,,
306.437,0.513634735,,
306.439,0.51306873,,
306.452,0.509716445,,
306.455,0.508974189,,
306.472,0.504717463,,
306.522,0.49238559,,
306.572,0.480102295,,
306.622,0.467766458,,
306.672,0.455499524,,
306.722,0.443169261,,
306.772,0.430786336,,
306.822,0.418576206,,
306.872,0.406200732,,
306.922,0.393932546,,
306.972,0.381676997,,
307.022,0.369398113,,
307.072,0.357142802,,
307.122,0.344841119,,
307.172,0.332542117,,
307.232,0.317837592,,
307.331,0.293576565,,
307.381,0.281332668,,
307.438,0.268912878,,
307.439,0.26891717,,
307.489,0.269134459,,
307.539,0.269196537,,
307.589,0.26927143,,
307.639,0.269274679,,
307.689,0.269252446,,
307.739,0.269299057,,
307.789,0.269302335,,
307.839,0.269388464,,
307.889,0.269359436,,
307.931,0.269406941,,
307.981,0.269410667,,
308.031,0.269502488,,
308.081,0.269479063,,
308.131,0.26943272,,
308.181,0.269493755,,
308.231,0.269505498,,
308.281,0.269506988,,
308.331,0.269525972,,
308.381,0.269558188,,
308.431,0.269564178,,
308.443,0.26955637,,
308.493,0.269522872,,
308.543,0.269585606,,
308.593,0.269597229,,
308.643,0.269590851,,
308.693,0.269610104,,
308.743,0.269627449,,
308.793,0.269632843,,
308.843,0.269656625,,
308.893,0.269606378,,
308.943,0.269611952,,
308.993,0.26965436,,
309.043,0.269673851,,
309.093,0.269670066,,
309.143,0.269724217,,
309.193,0.269709047,,
309.243,0.269665089,,
309.293,0.26969215,,
309.343,0.269699243,,
309.393,0.26973432,,
309.443,0.269697901,,
309.493,0.269715872,,
309.543,0.269748655,,
309.593,0.269746926,,
309.643,0.269742963,,
309.693,0.269734856,,
309.743,0.269741532,,
309.793,0.269768056,,
309.843,0.26971775,,
309.893,0.269754645,,
309.943,0.269784894,,
309.993,0.26974636,,
310.043,0.269746807,,
310.093,0.269749728,,
310.143,0.269766119,,
310.193,0.269780811,,
310.243,0.26975241,,
310.293,0.269760665,,
310.343,0.269756672,,
310.393,0.269820151,,
310.422,0.269769516,,
310.53,0.29405075,,
310.536,0.295552101,,
310.586,0.307812061,,
310.636,0.320099559,,
310.69,0.333311137,,
310.74,0.345604863,,
310.79,0.357902672,,
310.84,0.370124991,,
310.89,0.382401045,,
310.955,0.398371245,,
311.005,0.410616989,,
311.055,0.422843779,,
311.105,0.435096259,,
311.155,0.44732588,,
311.249,0.470406497,,
311.299,0.482582653,,
311.349,0.49483847,,
311.399,0.507045323,,
311.432,0.514486724,,
311.441,0.512715751,,
311.452,0.509852642,,
311.473,0.504655355,,
311.523,0.492355788,,
311.573,0.479941333,,
311.623,0.467697674,,
311.673,0.4553796,,
311.723,0.443007702,,
311.773,0.430769945,,
311.823,0.418458516,,
311.873,0.406076456,,
311.887,0.402690674,,
311.937,0.39034381,,
311.987,0.378153677,,
312.037,0.365856256,,
312.087,0.3535971,,
312.137,0.341306116,,
312.187,0.32901996,,
312.237,0.316736188,,
312.287,0.304470655,,
312.337,0.292252329,,
312.387,0.279950556,,
312.44,0.268944141,,
312.441,0.268938508,,
312.491,0.269158092,,
312.541,0.269199785,,
312.591,0.26924729,,
312.641,0.269222197,,
312.691,0.269293931,,
312.741,0.269316521,,
312.791,0.269311276,,
312.841,0.269337442,,
312.891,0.269325104,,
312.941,0.269361791,,
312.991,0.269386169,,
313.041,0.269441154,,
313.091,0.269433942,,
313.141,0.269470539,,
313.191,0.269487557,,
313.241,0.269516197,,
313.291,0.269468036,,
313.341,0.269546059,,
313.391,0.269531306,,
313.441,0.269531068,,
313.491,0.269544479,,
313.541,0.269593474,,
313.591,0.269582715,,
313.641,0.269570526,,
313.691,0.269607839,,
313.741,0.269635168,,
313.791,0.269593236,,
313.841,0.269621429,,
313.891,0.269678083,,
313.941,0.269655433,,
313.991,0.2696875,,
314.041,0.269648608,,
314.091,0.269690928,,
314.141,0.269675639,,
314.191,0.269677517,,
314.241,0.269691941,,
314.291,0.269706633,,
314.341,0.269699123,,
314.391,0.269706902,,
314.441,0.269692269,,
314.491,0.269700941,,
314.541,0.269727853,,
314.591,0.269734737,,
314.641,0.269709018,,
314.691,0.269732263,,
314.741,0.269734171,,
314.791,0.269752708,,
314.841,0.269727137,,
314.891,0.269760933,,
314.941,0.269749877,,
314.991,0.26972678,,
315.041,0.269768026,,
315.091,0.269741323,,
315.141,0.269785461,,
315.191,0.26972979,,
315.241,0.269774136,,
315.291,0.269769785,,
315.341,0.269738045,,
315.391,0.269764867,,
315.422,0.2697885,,
315.459,0.276448604,,
315.558,0.300794777,,
315.616,0.315048572,,
315.702,0.336166974,,
315.752,0.348446752,,
315.802,0.360663171,,
315.852,0.372982945,,
315.902,0.385189737,,
315.952,0.39742973,,
316.021,0.414326693,,
316.071,0.426601882,,
316.121,0.4388546,,
316.171,0.451098765,,
316.241,0.468237514,,
316.291,0.480491841,,
316.341,0.492722893,,
316.391,0.504983002,,
316.432,0.514510566,,
316.438,0.513702208,,
316.441,0.512873524,,
316.456,0.508980209,,
316.506,0.496660882,,
316.556,0.484375859,,
316.564,0.482395941,,
316.614,0.470003063,,
316.664,0.457732076,,
316.714,0.445401425,,
316.764,0.433138336,,
316.771,0.43136924,,
316.821,0.419129307,,
316.871,0.406738962,,
316.921,0.394501473,,
316.971,0.382230903,,
317.021,0.369965221,,
317.071,0.357608731,,
317.121,0.345378723,,
317.171,0.333077993,,
317.221,0.320839133,,
317.271,0.308536884,,
317.321,0.296256509,,
317.371,0.284022,,
317.421,0.271825787,,
317.439,0.268926319,,
317.442,0.268947568,,
317.492,0.269137141,,
317.542,0.269183722,,
317.592,0.26925492,,
317.642,0.269230094,,
317.692,0.269311484,,
317.742,0.269278732,,
317.792,0.269311932,,
317.842,0.269331661,,
317.892,0.26935589,,
317.942,0.269399699,,
317.992,0.269400593,,
318.042,0.269441333,,
318.092,0.269425389,,
318.162,0.269469765,,
318.212,0.269447443,,
318.262,0.269516197,,
318.312,0.269517299,,
318.362,0.269533422,,
318.39,0.269556877,,
318.44,0.269554344,,
318.49,0.269567516,,
318.54,0.26959103,,
318.59,0.269582388,,
318.64,0.269582537,,
318.69,0.269618687,,
318.74,0.269594428,,
318.79,0.269620058,,
318.84,0.269648787,,
318.89,0.269656417,,
318.94,0.269694146,,
318.99,0.269662049,,
319.04,0.269657668,,
319.09,0.269667682,,
319.14,0.269672242,,
319.19,0.269708422,,
319.24,0.269701448,,
319.29,0.269698438,,
319.34,0.2696996,,
319.39,0.269693699,,
319.44,0.269722608,,
319.49,0.269716438,,
319.54,0.269719359,,
319.59,0.269727734,,
319.64,0.269754615,,
319.69,0.269759115,,
319.74,0.269728449,,
319.79,0.269749996,,
319.84,0.269728121,,
319.89,0.26972681,,
319.94,0.269721862,,
319.99,0.269748208,,
320.04,0.269736376,,
320.09,0.26976442,,
320.14,0.269748297,,
320.19,0.269786265,,
320.24,0.269741979,,
320.29,0.269778904,,
320.34,0.269758311,,
320.39,0.269786206,,
320.423,0.269778755,,
320.428,0.269773838,,
320.435,0.269917992,,
320.436,0.269953844,,
320.445,0.270116982,,
320.449,0.270123985,,
320.481,0.270151433,,
320.521,0.27011573,,
320.571,0.27010819,,
320.621,0.270123419,,
320.671,0.270105031,,
320.721,0.270121005,,
320.723,0.270126459,,
320.727,0.270166483,,
320.736,0.270172801,,
320.78,0.270131257,,
320.78,0.270131257,,
320.817,0.277696666,,
320.864,0.290808376,,
320.921,0.306590434,,
320.961,0.317741331,,
321.001,0.328831579,,
321.041,0.339973714,,
321.081,0.351118739,,
321.121,0.362196262,,
321.161,0.373291309,,
321.201,0.384400751,,
321.241,0.395472492,,
321.281,0.406567986,,
321.321,0.417634542,,
321.361,0.428739811,,
321.401,0.439803893,,
321.441,0.450896824,,
321.481,0.462034935,,
321.521,0.47307601,,
321.561,0.484164351,,
321.601,0.495250487,,
321.641,0.506355995,,
321.681,0.517396563,,
321.721,0.528497272,,
321.761,0.539565736,,
321.79,0.546970242,,
321.796,0.545985335,,
321.799,0.545100742,,
321.814,0.540657335,,
321.816,0.540138357,,
321.867,0.525818282,,
321.907,0.514764064,,
321.947,0.503542835,,
321.987,0.49242338,,
322.027,0.481225694,,
322.067,0.470093811,,
322.107,0.459004814,,
322.147,0.447865332,,
322.187,0.436734403,,
322.227,0.425571466,,
322.267,0.414541001,,
322.307,0.40331095,,
322.347,0.392177726,,
322.387,0.381114657,,
322.427,0.370025273,,
322.467,0.358895923,,
322.507,0.347811218,,
322.547,0.336767222,,
322.587,0.325567867,,
322.627,0.314472552,,
322.667,0.30341604,,
322.725,0.287274178,,
322.765,0.276216891,,
322.798,0.269140389,,
322.867,0.269371924,,
322.907,0.269388673,,
322.947,0.269439396,,
322.987,0.269442436,,
323.027,0.269483086,,
323.067,0.269519296,,
323.107,0.269525614,,
323.147,0.269589421,,
323.187,0.269580033,,
323.227,0.269650784,,
323.267,0.269595769,,
323.283,0.26963782,,
323.323,0.269656983,,
323.363,0.269677368,,
323.403,0.269716677,,
323.443,0.269709018,,
323.483,0.269744095,,
323.523,0.269768384,,
323.563,0.269757536,,
323.603,0.269748327,,
323.643,0.269814458,,
323.683,0.269819018,,
323.723,0.269832668,,
323.763,0.269819644,,
323.803,0.269832489,,
323.843,0.269847241,,
323.883,0.269854691,,
323.923,0.269894209,,
323.963,0.269899872,,
324.003,0.269959059,,
324.043,0.269913342,,
324.083,0.269929346,,
324.123,0.269941059,,
324.163,0.26991215,,
324.203,0.269988593,,
324.243,0.269970175,,
324.283,0.269975212,,
324.323,0.269974348,,
324.363,0.269962755,,
324.403,0.269982454,,
324.443,0.269980517,,
324.483,0.270018992,,
324.511,0.270012852,,
324.551,0.269987431,,
324.591,0.270000693,,
324.631,0.270005342,,
324.671,0.270034995,,
324.711,0.270007577,,
324.751,0.270025965,,
324.781,0.270054278,,
324.857,0.288585093,,
324.945,0.313068535,,
324.985,0.324135508,,
325.025,0.335248794,,
325.065,0.346370365,,
325.105,0.357500907,,
325.145,0.368619378,,
325.185,0.379687305,,
325.229,0.391909773,,
325.269,0.403005655,,
325.333,0.420735175,,
325.373,0.431807781,,
325.413,0.442868138,,
325.453,0.453966284,,
325.493,0.465083683,,
325.533,0.476175362,,
325.573,0.487262094,,
325.613,0.49828943,,
325.653,0.509417587,,
325.693,0.520492965,,
325.733,0.531589859,,
325.773,0.542651289,,
325.791,0.546942704,,
325.8,0.544964784,,
325.816,0.540345364,,
325.832,0.535774225,,
325.872,0.524661177,,
325.912,0.513519341,,
325.952,0.502312475,,
325.992,0.491195733,,
326.032,0.480100149,,
326.072,0.469006831,,
326.112,0.457745636,,
326.152,0.446669871,,
326.192,0.435587252,,
326.232,0.424389,,
326.272,0.413311745,,
326.343,0.3935838,,
326.383,0.382436807,,
326.423,0.371361192,,
326.463,0.360164817,,
326.503,0.349149819,,
326.545,0.337387379,,
326.585,0.326408591,,
326.625,0.315233406,,
326.665,0.304116842,,
326.705,0.293090131,,
326.745,0.281987902,,
326.749,0.280918476,,
326.795,0.269179609,,
326.799,0.269117352,,
326.839,0.269347396,,
326.879,0.26933625,,
326.919,0.269380596,,
326.959,0.269437817,,
