"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)","Rotation(Rotary:Rotation) (deg)","Torque(Rotary:Torque) (N·m)","Force(Linear:External Load Cell) (lbf)",
487.496,2.262,68,2,24,67.5,0,0.406325156657946,1.38234344677188,0.000498807057738304,-0.103829136715259,0.492857848738008,
487.567,2.33299999999997,68,2,24,67.5,0,0.402940536746673,1.02812422496385,0.000183689408004284,-0.0952553647010714,0.462210259530279,
487.638,2.404,68,2,24,67.5,0,0.399423475316274,0.691283482092931,0.00047123059630394,-0.0967158943470817,0.452204177816596,
487.709,2.47499999999997,68,2,24,67.5,0,0.395932222696758,0.774394707191917,0.00041209626942873,-0.0907443484240927,0.431285833439351,
487.78,2.54599999999999,68,2,24,67.5,0,0.392519737614383,-0.111516563125869,9.93255525827408E-06,-0.119650839710512,0.416415525124305,
487.851,2.61699999999996,68,2,24,67.5,0,0.389003898079187,0.433009110236693,0.000173170119524002,-0.125828627571987,0.398732609955572,
487.922,2.68799999999999,68,2,24,67.5,0,0.385566051220759,1.33227554603991,0.000183018855750561,-0.128412965331786,0.380943151004038,
487.993,2.75899999999996,68,2,24,67.5,0,0.382113899247754,0.426676116840535,0.000156741589307785,-0.0859081854175628,0.368224254100368,
488.064,2.82999999999998,68,2,24,67.5,0,0.378622587023594,0.795982764092348,0.000531957484781742,-0.0908821938013459,0.355526521597609,
488.135,2.90099999999995,68,2,24,67.5,0,0.375228162148371,0.56739895539339,0.000584302470088005,-0.130972048976669,0.34083023169005,
488.206,2.97199999999998,68,2,24,67.5,0,0.371760632177196,0.310558820276869,0.000404845923185349,-0.102650611352484,0.331388161469941,
488.277,3.04299999999995,68,2,24,67.5,0,0.368321682632852,0.502783796301417,-6.61332160234451E-05,-0.121500703628154,0.316234846231828,
488.348,3.11399999999998,68,2,24,67.5,0,0.36483692691954,0.53226946849588,0.000365325249731541,-0.116435149077798,0.3096653370264,
488.419,3.18499999999995,68,2,24,67.5,0,0.361419464849384,0.601839263597788,-0.000239554792642593,-0.0818780495787878,0.286680890770162,
488.49,3.25599999999997,68,2,24,67.5,0,0.357963527981481,0.949837250716648,0.000430997461080551,-0.106311405760604,0.284650994219459,
488.561,3.327,68,2,24,67.5,0,0.354540224656206,0.49922614412887,-6.70552253723145E-06,-0.144130495103009,0.284789761908598,
488.632,3.39799999999997,68,2,24,67.5,0,0.35109933796093,-0.15014782284243,0.000257240608334541,-0.140383415802257,0.262070883481607,
488.703,3.46899999999999,68,2,24,67.5,0,0.347650434441027,-0.420883290528167,-0.000158795155584812,-0.111164404843745,0.251379438395863,
488.774,3.53999999999996,68,2,24,67.5,0,0.3442052860137,1.15076077943533,-2.51457095146179E-07,-0.121874254077962,0.240262423541313,
488.845,3.61099999999999,68,2,24,67.5,0,0.340763803271984,0.717788922100967,-0.00015192199498415,-0.0930477341554448,0.235856619260663,
488.916,3.68199999999996,68,2,24,67.5,0,0.337306286881012,0.461731097933384,-0.000163153745234013,-0.0853904760617724,0.225644900595558,
488.987,3.75299999999999,68,2,24,67.5,0,0.333863165011583,-0.0180490311790491,-2.93366611003876E-07,-0.111266473558199,0.216599272899437,
489.058,3.82399999999996,68,2,24,67.5,0,0.330415393979917,-0.710003065513927,0.00014991033822298,-0.122147840322892,0.208055304369454,
489.129,3.89499999999998,68,2,24,67.5,0,0.326962526751183,-0.132936981965814,0.00067918561398983,-0.151710938597143,0.204759269071206,
489.2,3.96599999999995,68,2,24,67.5,0,0.323575939886657,0.946111960483614,5.49852848052978E-05,-0.0865711059341237,0.196291692619758,
489.271,4.03699999999998,68,2,24,67.5,0,0.320172097477671,1.14016232872235,0.000237962231040001,-0.108701076384587,0.182337739999583,
489.342,4.10799999999995,68,2,24,67.5,0,0.316707428529411,0.750794993565647,0.000671055167913437,-0.0999915635027231,0.173097465007959,
489.413,4.17899999999997,68,2,24,67.5,0,0.313244219894931,-1.56365332241364,0.000216546468436718,-0.10207081896419,0.164919112085786,
489.484,4.25,68,2,24,67.5,0,0.309803452408943,-0.32382085350647,0.000665523111820221,-0.113604583697562,0.163786804995484,
489.555,4.32099999999997,68,2,24,67.5,0,0.306362804132244,0.3864802352261,0.000191149301826954,-0.0870972333282196,0.145665560881159,
489.626,4.392,68,2,24,67.5,0,0.302934821842409,-0.022649764616846,0.000474583357572556,-0.0921038616104367,0.1459597437255,
489.67,4.43599999999998,68,2,24,67.5,0,0.300837334417537,-1.78325918165099,0.000199908390641212,-0.104366838912025,0.13849678946381,
489.741,4.50699999999995,68,2,24,67.5,0,0.297384109560938,0.0445730976382503,2.20863148570061E-05,-0.0961529380353991,0.128025067646925,
489.812,4.57799999999997,68,2,24,67.5,0,0.293965157374681,1.17689369042006,0.000365073792636395,-0.146679056200009,0.129299867733457,
489.883,4.649,68,2,24,67.5,0,0.290517535354625,0.855792298783707,-0.000145887024700642,-0.0725529676458312,0.115384472041674,
489.954,4.71999999999997,68,2,24,67.5,0,0.287084814495587,-0.155381855619843,-0.000135786831378937,-0.122839171718734,0.116191606389273,
490.025,4.791,68,2,24,67.5,0,0.283670183646025,-0.21226703747827,0.000315578654408455,-0.110388893064847,0.0959715941094004,
490.096,4.86199999999997,68,2,24,67.5,0,0.280228909520562,-0.21832063410695,0.000498346053063869,-0.132790345250664,0.0907668045904135,
490.167,4.93299999999999,68,2,24,67.5,0,0.276800331184287,1.16204840884142,-0.000465237535536289,-0.121469135984508,0.0914995957783776,
490.223,4.98899999999998,68,2,24,67.5,0,0.274082061391411,-0.943746401185637,-0.000174050219357014,-0.123953509539429,0.0770777213044075,
490.255,5.02099999999996,68,2,24,67.75,0,0.272920784110968,0.496096900333121,0.000429865904152393,-0.081023618690776,0.0819610168214432,
490.326,5.09199999999998,68,2,24,67.75,0,0.273032483213958,1.14919615753746,0.000578896142542362,-0.120049644275237,0.0901942481736999,
490.397,5.16299999999995,68,2,24,67.75,0,0.273049768560739,0.4014000226094,-0.00042483676224947,-0.158948347030327,0.0933218995914362,
490.468,5.23399999999998,68,2,24,67.75,0,0.273041185491992,-0.345949077490691,0.000238548964262009,-0.115536523488682,0.0911591492766011,
490.539,5.30499999999995,68,2,24,67.75,0,0.273106363170285,0.597201277257661,2.53552570939064E-05,-0.116209966553125,0.100896077552961,
490.61,5.37599999999998,68,2,24,67.75,0,0.273114230983302,1.38819215243774,0.000214157626032829,-0.0923879704032485,0.0979845172296703,
490.681,5.44699999999995,68,2,24,67.75,0,0.273100700729098,0.611748535617658,0.000340011902153492,-0.114993560017975,0.0971572662237805,
490.752,5.51799999999997,68,2,24,67.75,0,0.273175772778306,0.79670919568779,0.000643772073090076,-0.106082014216778,0.101886846256975,
490.823,5.589,68,2,24,67.75,0,0.273162868372864,-0.32605602764629,0.000448180362582207,-0.105817898264942,0.101840978413417,
490.894,5.65999999999997,68,2,24,67.75,0,0.273129817597727,-0.23914500650961,0.000385106541216373,-0.126201125767007,0.103494083435038,
490.965,5.73099999999999,68,2,24,67.75,0,0.273199793449867,0.384729348816574,-6.86896964907646E-05,-0.127877367644597,0.0965097147186918,
491.036,5.80199999999996,68,2,24,67.75,0,0.273202654472782,0.872369840320708,9.36258584260941E-05,-0.105527475943401,0.107250264008529,
491.107,5.87299999999999,68,2,24,67.75,0,0.273192998520442,1.48544085397109,-2.02842056751251E-05,-0.100402995124906,0.105833459872324,
491.178,5.94399999999996,68,2,24,67.75,0,0.273213144890138,0.524837514480978,0.000188970007002354,-0.11343096165751,0.103499019466933,
491.249,6.01499999999999,68,2,24,67.75,0,0.273211028925274,-0.09566545318431,-0.000246511772274971,-0.0923753433457902,0.100434907818267,
491.32,6.08599999999996,68,2,24,67.75,0,0.273209926239359,-0.022761523323837,0.000119861215353012,-0.132371547844964,0.108544528824612,
491.391,6.15699999999998,68,2,24,67.75,0,0.273219582191698,-0.326782459241732,0.000463519245386124,-0.107972916071159,0.107102252901171,
491.462,6.22799999999995,68,2,24,67.75,0,0.273216154924664,1.15634871478488,-0.000228406861424446,-0.0936201607602212,0.100894680562802,
491.533,6.29899999999998,68,2,24,67.75,0,0.273240652433377,0.83083285422238,0.00018448568880558,-0.0841898533484454,0.103262369333979,
491.604,6.36999999999995,68,2,24,67.75,0,0.273244049898089,0.936482085231221,-0.000155651941895485,-0.11487991650085,0.108188296334037,
491.675,6.44099999999997,68,2,24,67.75,0,0.273233321062157,0.142734495278693,0.000566155649721622,-0.0878748496166934,0.106200053373245,
491.746,6.512,68,2,24,67.75,0,0.273268875232345,0.211130823957195,-0.000141067430377007,-0.14328027323415,0.106920760596333,
491.817,6.58299999999997,68,2,24,67.75,0,0.273247834792988,-0.00439584247497997,5.02075999975204E-05,-0.10906620879609,0.104553211524171,
491.888,6.654,68,2,24,67.75,0,0.273275491347837,0.569280226961072,-0.000124890357255936,-0.122624511741943,0.106074650223295,
491.959,6.72499999999997,68,2,24,67.75,0,0.273262110105243,1.06226650994961,0.000586523674428463,-0.0869835898110949,0.10662529717768,
492.03,6.79599999999999,68,2,24,67.75,0,0.273268756023057,0.673122692206891,0.000116173177957535,-0.0948134176900308,0.106175908726661,
492.101,6.86699999999996,68,2,24,67.75,0,0.273236778131513,-0.133197752282126,0.000404259189963341,-0.134415026643633,0.102967162030188,
492.172,6.93799999999999,68,2,24,67.75,0,0.273293581357313,0.0291876489758204,-0.000152131542563438,-0.115559673094022,0.110478009771166,
492.237,7.00299999999999,68,2,24,68,0,0.273263123384192,0.361874693236911,-0.000129374675452709,-0.129731440581391,0.109692482204696,
492.331,0.0939999999999941,69,3,24,68,0,0.279465314425364,2.06315886330999,0.000115670263767242,-0.0718342776254962,0.176061086497845,
492.402,0.164999999999964,69,3,24,68,0,0.284682449316289,-0.220127399869972,-8.62497836351395E-05,-0.109982722716605,0.207511223268817,
492.477,0.240000000000009,69,3,24,68,0,0.290121104866906,0.0774487839447743,-0.000131973065435886,-0.0844581783194343,0.251340462370423,
492.589,0.351999999999975,69,3,24,68,0,0.298277881198789,1.2240931176726,2.35112383961678E-05,-0.0299745298964343,0.298667438866084,
492.66,0.423000000000002,69,3,24,68,0,0.30347987651012,0.211931761357297,0.000737146474421024,-0.111189658958661,0.316640881421575,
492.783,0.545999999999992,69,3,24,68,0,0.312420781737084,0.718217330477766,0.000175642780959606,-0.134030953645943,0.358156751386023,
492.915,0.677999999999997,69,3,24,68,0,0.322065081368735,-0.636819738885976,-5.8002769947052E-05,-0.117826229907788,0.393124346395464,
492.986,0.748999999999967,69,3,24,68,0,0.327199395606723,1.26229596901236,-1.63447111845016E-06,-0.0930193232761636,0.403944314575847,
493.057,0.819999999999993,69,3,24,68,0,0.332404609568834,1.60263848470234,0.000345166772603989,-0.0748258379883257,0.423081310234865,
493.128,0.890999999999963,69,3,24,68,0,0.33755704361862,0.636372704058012,-1.14832073450089E-05,-0.103163059434333,0.430864128676653,
493.266,1.029,69,3,24,68,0,0.347597296900837,0.856704994890801,0.000345627777278423,-0.102674813212612,0.458281969769184,
493.337,1.09999999999997,69,3,24,68,0,0.352769042855302,0.448599449861939,0.000732075423002243,-0.120529472458653,0.482088917264771,
493.408,1.17099999999999,69,3,24,68,0,0.35786470348161,-0.198148187495072,0.000836430117487907,-0.132762986626172,0.486113878744877,
493.479,1.24199999999996,69,3,24,68,0,0.363081540349315,-0.188276168377532,6.10202550888062E-05,-0.124613273291625,0.495092241364836,
493.562,1.32499999999999,69,3,24,68,0,0.369150485208665,0.34525989879758,-0.000433470122516155,-0.142949865230657,0.512726774107725,
493.633,1.39600000000002,69,3,24,68,0,0.37424507295138,1.6408972153956,3.99397686123848E-05,-0.08912808506943,0.53090096414908,
493.663,1.42599999999999,69,3,24,68,0,0.376453872049056,2.6368535591972,0.000454341061413288,-0.106623925432697,0.541556832552106,
493.734,1.49700000000001,69,3,24,68,0,0.381575818323399,1.2009404388743,4.68548387289047E-05,-0.106180926166868,0.543061251254458,
493.823,1.58600000000001,69,3,24,68,0,0.388060177749605,0.734999762977584,0.000435104593634605,-0.109148284669569,0.557691975757216,
493.894,1.65699999999998,69,3,24,68,0,0.393189604406779,0.251717861046099,0.000458532012999058,-0.161394839412873,0.566452314779676,
493.965,1.72800000000001,69,3,24,68,0,0.39837109572055,0.927858038341748,0.000408072955906391,-0.110740346164103,0.569769980142222,
494.036,1.79899999999998,69,3,24,68,0,0.403527910711675,1.07588244575135,0.000343448482453823,-0.101682536947347,0.590389322059077,
494.107,1.87,69,3,24,68,0,0.408693487585479,1.36196610919719,2.88756564259529E-05,-0.0844655441029517,0.597031777433979,
494.178,1.94099999999997,69,3,24,68,0,0.413820977091721,1.25406307759736,9.38773155212402E-05,-0.134944310802093,0.602980720327558,
494.249,2.012,69,3,24,68.5,0,0.418712819637627,0.866595640459506,0.000243997201323509,-0.120081211918883,0.60815424055015,
494.25,2.01299999999998,69,3,24,68.5,0,0.418697292627846,1.61930915849517,0.000153849832713604,-0.111521119216942,0.619735009571188,
494.309,2.072,69,3,24,68.5,0,0.415622140028592,-0.0704638647578358,0.00114668626338243,-0.145816207273692,0.564748452448941,
494.38,2.14299999999997,69,3,24,68.5,0,0.412193263669097,0.476539126609694,-5.98886981606483E-05,-0.118584905610074,0.53173231299277,
494.428,2.19099999999997,69,3,24,68.5,0,0.409784640002172,0.0767782317028282,2.36788764595985E-05,-0.189900421624991,0.509928695951694,
494.499,2.262,69,3,24,68.5,0,0.406327391832098,-0.0414997331959974,-0.000213403254747391,-0.131253001005116,0.488928767349156,
494.57,2.33299999999997,69,3,24,68.5,0,0.402850950966634,0.780969844453222,0.000348519533872604,-0.108120231741505,0.464583932075971,
494.641,2.404,69,3,24,68.5,0,0.399374539903492,0.637192267909279,0.000260467641055584,-0.0843266464709103,0.447516949868392,
494.712,2.47499999999997,69,3,24,68.5,0,0.395950640531776,0.395234667273729,0.000320356339216232,-0.123488412923048,0.432385078429221,
494.783,2.54599999999999,69,3,24,68.5,0,0.39252951277601,0.157617029759663,-0.000167135149240494,-0.102528549797054,0.414521253034883,
494.854,2.61699999999996,69,3,24,68.5,0,0.389013852054747,0.371206545270661,0.000321152620017529,-0.119833932043658,0.397885894220132,
494.925,2.68799999999999,69,3,24,68.5,0,0.385580535149268,-0.069942324125211,-0.000127069652080536,-0.102829494666477,0.387867286161356,
494.996,2.75900000000001,69,3,24,68.5,0,0.382092113750346,0.757165239864135,0.000305855646729469,-0.0912967821878935,0.368904285626657,
495.067,2.82999999999998,69,3,24,68.5,0,0.378661896286359,1.07534227866756,0.000203805975615978,-0.102160260621187,0.354861647414548,
495.138,2.90100000000001,69,3,24,68.5,0,0.375230933764321,0.89893115968224,-7.73649662733078E-05,-0.106661806605072,0.340866204186648,
495.209,2.97199999999998,69,3,24,68.5,0,0.371770615955078,-0.00100582836291915,0.000410210341215134,-0.10327565069667,0.327104686960891,
495.28,3.04300000000001,69,3,24,68.5,0,0.368247236432407,-0.197812911374099,8.78004357218742E-05,-0.139829929783668,0.315358560871353,
495.351,3.11399999999998,69,3,24,68.5,0,0.364844049674507,-0.730212765028135,0.000167135149240494,-0.111252794245953,0.306361594999108,
495.423,3.18599999999998,69,3,24,68.5,0,0.361337329649854,0.413283698452778,-0.000334689393639565,-0.126750402766443,0.298182497015517,
495.494,3.25700000000001,69,3,24,68.5,0,0.357889022176391,0.379085534113527,0.00050744041800499,-0.0705094888471626,0.282810413118485,
495.565,3.32799999999997,69,3,24,68.5,0,0.354456718549862,0.420715652467681,0.000642598606646061,-0.0889481495006492,0.273306223402634,
495.636,3.399,69,3,24,68.5,0,0.35101750078462,0.560786565229755,0.000331294722855091,-0.0834711633281103,0.269179421339929,
495.707,3.46999999999997,69,3,24,68.5,0,0.347582485146785,0.0784173594053631,0.000393069349229336,-0.0977997167789194,0.255652947708444,
495.712,3.47499999999997,69,3,24,68.5,0,0.347382362554316,-1.23646108124627,0.00020741019397974,-0.112768041140949,0.250871166809638,
495.783,3.54599999999999,69,3,24,68.5,0,0.343905951491173,0.573545684277896,4.34601679444313E-05,-0.12491316590626,0.244303846222126,
495.854,3.61699999999996,69,3,24,68.5,0,0.340455975087677,0.527892252472066,8.92672687768936E-05,-0.0840278061110638,0.232652668897069,
495.925,3.68799999999999,69,3,24,68.5,0,0.337033327413487,0.776462243271251,-0.000330791808664799,-0.123095921887053,0.223063751728068,
495.996,3.75900000000001,69,3,24,68.5,0,0.333576198452702,0.418294213816209,0.000346926972270012,-0.11717909321305,0.218285998817553,
496.067,3.82999999999998,69,3,24,68.5,0,0.330133016978629,0.418741248644173,-0.00054746400564909,-0.168544910698637,0.215172363867747,
496.138,3.90100000000001,69,3,24,68.5,0,0.326708283141897,-0.510886302558266,-0.000491682440042496,-0.174279699294283,0.203224139868523,
496.209,3.97199999999998,69,3,24,68.5,0,0.323278959747571,-0.458024434151515,0.000417083501815796,-0.083178636496993,0.186089077673857,
496.28,4.04300000000001,69,3,24,68.5,0,0.319807495869887,0.880323334968235,0.000411677174270153,-0.141182077186495,0.189339221845378,
496.299,4.06200000000001,69,3,24,68.5,0,0.318932499694918,-0.16657635277011,-0.00111693050712347,-0.142649972616023,0.181378007760271,
496.37,4.13299999999998,69,3,24,68.5,0,0.315437670796758,-0.00210478898166414,3.10130417346954E-06,-0.118755370885761,0.169320236449403,
496.441,4.20400000000001,69,3,24,68.5,0,0.312033679376163,0.594425936034051,0.000209296122193336,-0.082235816206773,0.163845501865336,
496.512,4.27499999999998,69,3,24,68.5,0,0.308579143217394,1.19324771454308,0.000420436263084412,-0.0988140903947364,0.159573971622147,
496.583,4.346,69,3,24,68.5,0,0.305143740149373,-0.256001944814088,-0.000305939465761185,-0.139675248329804,0.154160122525848,
496.654,4.41699999999997,69,3,24,68.5,0,0.30169659496647,-0.0510178497413989,-0.000243871472775936,-0.110997096332422,0.144917589066799,
496.725,4.488,69,3,24,68.5,0,0.298274364524789,0.537820150943101,0.000402876175940037,-0.117308520551997,0.13263059495399,
496.796,4.55899999999997,69,3,24,68.5,0,0.294858541582345,0.837165847618538,7.14976340532303E-05,-0.113020582290115,0.125356304213289,
496.867,4.63,69,3,24,68.5,0,0.291424449816493,0.656750041632707,-0.000267424620687962,-0.107076394991619,0.118485929893927,
496.938,4.70099999999997,69,3,24,68.5,0,0.287997272189354,0.504385671101622,0.0003071129322052,-0.100439824042493,0.110857991094446,
497.009,4.77199999999999,69,3,24,68.5,0,0.284564491725672,-0.363606953195272,-9.85292717814446E-05,-0.100206223479514,0.103008047275512,
497.08,4.84299999999996,69,3,24,68.5,0,0.281114157694311,0.403374426432908,0.00038753729313612,-0.14661486865793,0.0996892177545006,
497.151,4.91399999999999,69,3,24,68.5,0,0.277681079207408,-0.600200135895253,0.00018775463104248,-0.0817233681249236,0.0903152973709873,
497.222,4.98500000000001,69,3,24,68.5,0,0.274258371928575,0.341869884685519,0.000393069349229336,-0.126695685517457,0.0788011182142006,
497.236,4.99899999999997,69,3,24,68.5,0,0.273581710206754,-0.911019726488435,0.000387956388294697,-0.156520795233968,0.0750410726346019,
497.27,5.03300000000002,69,3,24,68.75,0,0.272956934327598,0.882204606535917,-0.000177905894815922,-0.0867520937576927,0.0846392797881613,
497.341,5.10399999999999,69,3,24,68.75,0,0.2730453876194,0.953823311265994,0,-0.0562872131299609,0.094536559251618,
497.412,5.17500000000001,69,3,24,68.75,0,0.27303251301628,0.991784018740609,9.82359051704407E-05,-0.083672143992655,0.0953719826499386,
497.483,5.24599999999998,69,3,24,68.75,0,0.273095306508809,-0.0600144256541758,-0.000228616409003735,-0.138691390102845,0.0952819699173529,
497.554,5.31700000000001,69,3,24,68.75,0,0.273108985774624,-0.51349400572139,5.11296093463898E-06,-0.110384684045694,0.0940528746921935,
497.625,5.38799999999998,69,3,24,68.75,0,0.273095485322742,0.123865900248376,0.00010225921869278,-0.152295992259378,0.0972314929675682,
497.696,5.459,69,3,24,68.75,0,0.273115721099404,0.67578627472351,0.000647627748548985,-0.0775659094567774,0.0953982926312686,
497.767,5.52999999999997,69,3,24,68.75,0,0.273137357585202,1.25648451624883,0.000139600597321987,-0.0981795807574567,0.0987515113933635,
497.838,5.601,69,3,24,68.75,0,0.273161616675339,0.833719954152982,0.000117598101496696,-0.115154555000568,0.0929212660969711,
497.909,5.67199999999997,69,3,24,68.75,0,0.273142692200846,0.0944547338585739,0.000157998874783516,-0.136299614969284,0.103119294258516,
497.98,5.743,69,3,24,68.75,0,0.273185160509747,0.209845598826798,0.000364948064088821,-0.0978039257980722,0.105406516396528,
498.051,5.81399999999996,69,3,24,68.75,0,0.273178007952458,0.417120747392803,9.31648537516594E-05,-0.104163753737904,0.102891189048702,
498.122,5.88499999999999,69,3,24,68.75,0,0.273201641193833,0.560246398145965,0.000595324672758579,-0.099612751778974,0.104820479024779,
498.193,5.95599999999996,69,3,24,68.75,0,0.273266938081413,0.965706987109372,0.00014446210116148,-0.114695771912917,0.105192497504152,
498.264,6.02699999999999,69,3,24,68.75,0,0.273238536468513,0.860430285123834,-7.14138150215149E-05,-0.0793052866216586,0.101292729625472,
498.335,6.09800000000001,69,3,24,68.75,0,0.273241099468208,0.452511004606625,-0.000106575898826122,-0.120179071614185,0.103945683787141,
498.406,6.16899999999998,69,3,24,68.75,0,0.273226675144343,0.230818982838779,-0.000222078524529934,-0.12755537767941,0.104428483586131,
498.477,6.24000000000001,69,3,24,68.75,0,0.273276892056973,0.166911628891083,0.000216839835047722,-0.0923258873707451,0.107317179837151,
498.548,6.31099999999998,69,3,24,68.75,0,0.273237970224394,0.509768715488356,-6.39120116829872E-05,-0.106981692060682,0.104973356314525,
498.619,6.38200000000001,69,3,24,68.75,0,0.273254242292226,0.795274958948072,-0.00018720980733633,-0.0830986651330904,0.104676356206697,
498.69,6.45299999999997,69,3,24,68.75,0,0.273215380064291,0.48499553543868,0.000583506189286709,-0.126332657615531,0.107293081756906,
498.761,6.524,69,3,24,68.75,0,0.273267981162684,-0.461097798593768,0.000700936652719975,-0.108375929655036,0.0997787182573613,
498.832,6.59499999999997,69,3,24,68.75,0,0.273270782580956,0.210702415580396,0.000160890631377697,-0.110484648250573,0.104136326377522,
498.903,6.666,69,3,24,68.75,0,0.273259487500904,0.477172425949309,-0.000388040207326412,-0.10407852110006,0.110029808761783,
498.974,6.73699999999997,69,3,24,68.75,0,0.273282912126024,-0.366549932479368,0.000117262825369835,-0.0880200607774639,0.109938538738054,
499.045,6.80799999999999,69,3,24,68.75,0,0.273253229013276,0.682566302947632,-0.000162064097821712,-0.0754761314474283,0.10541499147016,
499.116,6.87899999999996,69,3,24,68.75,0,0.273300286879771,0.764429555818552,7.17910006642342E-05,-0.0964181062420234,0.111389778681683,
499.187,6.94999999999999,69,3,24,68.75,0,0.273232069364631,0.316984945928853,0.000304514542222023,-0.0893153864217281,0.106547810790187,
499.24,7.00299999999999,69,3,24,69,0,0.273253020397022,-0.0229105349331583,0.000448641367256641,-0.152619034479353,0.106011878798812,
499.241,0.000999999999976353,70,4,24,69,0,0.273253646245785,0.158511099415591,1.92364677786827E-05,-0.134884332279166,0.10190477429735,
499.243,0.0029999999999859,70,4,24,69,0,0.273265269151379,0.547748049414136,0.000125602819025517,-0.0592040634028288,0.112162942885245,
499.245,0.00499999999999545,70,4,24,69,0,0.273249742141598,0.167898830802837,0.00131143257021904,-0.102704276346682,0.10755194403339,
499.246,0.00600000000002865,70,4,24,69,0,0.273248669258005,0.377949320592452,0.00112321693450212,-0.138308369359943,0.115692904185638,
499.302,0.0620000000000118,70,4,24,69,0,0.273414429773168,1.73311677511435,0.000202800147235394,-0.0927373189929282,0.109999633774346,
499.322,0.0819999999999936,70,4,24,69,0,0.273400571693421,1.00919975058004,-0.000715185888111591,-0.0958540976755526,0.110142662283471,
499.379,0.13900000000001,70,4,24,69,0,0.273421850551354,0.085439531494632,-0.000279662199318409,-0.123717804466874,0.118274914530393,
499.44,0.199999999999989,70,4,24,69,0,0.27343788420061,0.682752567459284,0.000200620852410793,-0.102121327194024,0.111974186231579,
499.444,0.204000000000008,70,4,24,69,0,0.273416039098558,-0.602509815839734,0.000616195611655712,-0.111058127110137,0.108560617494611,
499.503,0.262999999999977,70,4,25,69,0,0.273409542192354,0.353567296017245,-0.000272998586297035,-0.162848003275366,0.106068829430965,
499.503,0,70,1,25,69,0,0.273409542192354,0.353567296017245,-0.000272998586297035,-0.162848003275366,0.106068829430965,
499.621,0.118000000000052,70,1,25,69,0,0.282656070231794,1.87724825423043,7.13299959897995E-05,-0.0440642215103238,0.207150171162194,
499.681,0.177999999999997,70,1,25,69,0,0.287779685436171,0.818874672574342,1.04773789644241E-05,-0.0828429672195598,0.235267857758103,
499.823,0.32000000000005,70,1,25,69,0,0.299869205986207,-0.152755526005554,-0.000276477076113224,-0.133489042430024,0.308337358181145,
499.883,0.380000000000052,70,1,25,69,0,0.304904636119681,-0.348631286458475,-8.26874747872353E-05,-0.113151061883851,0.328686638617074,
499.943,0.439999999999998,70,1,25,69,0,0.310024645243092,0.487584612150639,0.000342945568263531,-0.11068983793427,0.350547974634891,
500.003,0.5,70,1,25,69,0,0.315119083974196,-0.0978261215194696,-0.000191694125533104,-0.0887271759951289,0.368363836700433,
500.063,0.560000000000002,70,1,25,69,0,0.320209439787182,0.0429712228380458,0.000228825956583023,-0.125558198091422,0.389471380111561,
500.123,0.620000000000005,70,1,25,69,0,0.325289334985133,0.1924112405362,8.03405418992043E-05,-0.116481448288478,0.403785895891803,
500.183,0.680000000000007,70,1,25,69,0,0.330383654506949,0.0978074950683044,0.000463728792965412,-0.0971873044921917,0.421600780064234,
500.279,0.77600000000001,70,1,25,69,0,0.338521416957373,-0.0863522276017253,-0.000920207239687443,-0.138910259098789,0.441496434512329,
500.339,0.836000000000013,70,1,25,69,0,0.343607779259206,0.0471435478990437,-4.66872006654739E-05,-0.103517669297954,0.460434265940995,
500.399,0.896000000000015,70,1,25,69,0,0.348730232173024,-0.236425544639495,0.000635473988950253,-0.114892543558309,0.465902690786176,
500.479,0.975999999999999,70,1,25,69,0,0.355476911637788,1.36341897238807,-8.70460644364357E-05,-0.0572058315600524,0.486016648229802,
500.539,1.036,70,1,25,69,0,0.360517050538143,0.237636263965231,-0.000129877589643002,-0.0977313202176869,0.499486567043012,
500.599,1.096,70,1,25,69,0,0.365677262993981,0.624116499191331,0.00019886065274477,-0.121804805261941,0.500829028019584,
500.659,1.15600000000001,70,1,25,69,0,0.37071540513876,0.643525261305437,-0.000349483452737331,-0.126533638280075,0.522862310242819,
500.735,1.23200000000003,70,1,25,69,0,0.377161170557929,-0.184811648460811,0.000401954166591167,-0.118607002960626,0.532962129996178,
500.795,1.29200000000003,70,1,25,69,0,0.382261837974339,0.842455759749446,0.000375006347894669,-0.131996945140368,0.546024733045329,
500.855,1.35200000000003,70,1,25,69,0,0.387363608076664,-0.106133518739135,9.81520861387253E-05,-0.12419131912156,0.559071177574972,
500.915,1.41200000000003,70,1,25,69,0,0.392456944121853,0.486746421848206,0.000229747965931892,-0.0962939401770168,0.559644781734305,
500.975,1.47200000000004,70,1,25,69,0,0.397498334719734,-0.155325976266347,0.000128117389976978,-0.127413323283004,0.573083920197676,
501.035,1.53200000000004,70,1,25,69,0,0.402573103918295,-0.160224732922787,0.000207200646400452,-0.109663889515783,0.583245673181423,
501.112,1.60900000000004,70,1,25,69,0,0.409077043470078,-0.451803199462349,0.000236663036048412,-0.162056707674646,0.595535321575534,
501.175,1.67200000000003,70,1,25,69,0,0.414454008214081,0.863540902468418,0.000408785417675972,-0.078912795585663,0.604126671355081,
501.235,1.73200000000003,70,1,25,69,0,0.419491643719385,1.28652898197825,0.000360840931534767,-0.074712194471201,0.620122255243295,
